t	rho11	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	rho22	
1.0060000000e+03	7.5699018932e-01	2.0782018700e-02	5.1441246712e-02	2.0782018700e-02	-5.1441246712e-02	2.4300981068e-01	
1.0070000000e+03	7.5679642073e-01	2.0759235844e-02	5.1415323214e-02	2.0759235844e-02	-5.1415323214e-02	2.4320357927e-01	
1.0080000000e+03	7.5660278536e-01	2.0736829138e-02	5.1388175149e-02	2.0736829138e-02	-5.1388175149e-02	2.4339721464e-01	
1.0090000000e+03	7.5640926488e-01	2.0714199952e-02	5.1361752573e-02	2.0714199952e-02	-5.1361752573e-02	2.4359073512e-01	
1.0100000000e+03	7.5621581549e-01	2.0691555386e-02	5.1335411128e-02	2.0691555386e-02	-5.1335411128e-02	2.4378418451e-01	
1.0110000000e+03	7.5602246838e-01	2.0668996870e-02	5.1308861085e-02	2.0668996870e-02	-5.1308861085e-02	2.4397753162e-01	
1.0120000000e+03	7.5582926310e-01	2.0645574216e-02	5.1284225834e-02	2.0645574216e-02	-5.1284225834e-02	2.4417073690e-01	
1.0130000000e+03	7.5563609621e-01	2.0622230968e-02	5.1259420068e-02	2.0622230968e-02	-5.1259420068e-02	2.4436390379e-01	
1.0140000000e+03	7.5544305820e-01	2.0600323873e-02	5.1231470581e-02	2.0600323873e-02	-5.1231470581e-02	2.4455694180e-01	
1.0150000000e+03	7.5525012461e-01	2.0578486028e-02	5.1203585590e-02	2.0578486028e-02	-5.1203585590e-02	2.4474987539e-01	
1.0160000000e+03	7.5505728719e-01	2.0556489225e-02	5.1176140918e-02	2.0556489225e-02	-5.1176140918e-02	2.4494271281e-01	
1.0170000000e+03	7.5486454523e-01	2.0534243958e-02	5.1149242078e-02	2.0534243958e-02	-5.1149242078e-02	2.4513545477e-01	
1.0180000000e+03	7.5467189719e-01	2.0511725866e-02	5.1122873325e-02	2.0511725866e-02	-5.1122873325e-02	2.4532810281e-01	
1.0190000000e+03	7.5447938470e-01	2.0488611460e-02	5.1097415347e-02	2.0488611460e-02	-5.1097415347e-02	2.4552061530e-01	
1.0200000000e+03	7.5428691927e-01	2.0465708262e-02	5.1071656335e-02	2.0465708262e-02	-5.1071656335e-02	2.4571308073e-01	
1.0210000000e+03	7.5409456832e-01	2.0444225128e-02	5.1043827535e-02	2.0444225128e-02	-5.1043827535e-02	2.4590543168e-01	
1.0220000000e+03	7.5390233817e-01	2.0422232986e-02	5.1016849005e-02	2.0422232986e-02	-5.1016849005e-02	2.4609766183e-01	
1.0230000000e+03	7.5371021066e-01	2.0399862447e-02	5.0990415485e-02	2.0399862447e-02	-5.0990415485e-02	2.4628978934e-01	
1.0240000000e+03	7.5351815647e-01	2.0377321474e-02	5.0964220361e-02	2.0377321474e-02	-5.0964220361e-02	2.4648184353e-01	
1.0250000000e+03	7.5332621596e-01	2.0354669591e-02	5.0938165336e-02	2.0354669591e-02	-5.0938165336e-02	2.4667378404e-01	
1.0260000000e+03	7.5313437523e-01	2.0332446427e-02	5.0911649017e-02	2.0332446427e-02	-5.0911649017e-02	2.4686562477e-01	
1.0270000000e+03	7.5294263164e-01	2.0310128278e-02	5.0885242941e-02	2.0310128278e-02	-5.0885242941e-02	2.4705736836e-01	
1.0280000000e+03	7.5275097549e-01	2.0287391282e-02	5.0859300004e-02	2.0287391282e-02	-5.0859300004e-02	2.4724902451e-01	
1.0290000000e+03	7.5255943121e-01	2.0265628815e-02	5.0832432652e-02	2.0265628815e-02	-5.0832432652e-02	2.4744056879e-01	
1.0300000000e+03	7.5236799191e-01	2.0243653153e-02	5.0805810229e-02	2.0243653153e-02	-5.0805810229e-02	2.4763200809e-01	
1.0310000000e+03	7.5217664161e-01	2.0221073570e-02	5.0779744429e-02	2.0221073570e-02	-5.0779744429e-02	2.4782335839e-01	
1.0320000000e+03	7.5198540898e-01	2.0197473359e-02	5.0754539303e-02	2.0197473359e-02	-5.0754539303e-02	2.4801459102e-01	
1.0330000000e+03	7.5179424128e-01	2.0174710864e-02	5.0728647278e-02	2.0174710864e-02	-5.0728647278e-02	2.4820575872e-01	
1.0340000000e+03	7.5160317636e-01	2.0153061318e-02	5.0701847779e-02	2.0153061318e-02	-5.0701847779e-02	2.4839682364e-01	
1.0350000000e+03	7.5141223146e-01	2.0131062190e-02	5.0675380401e-02	2.0131062190e-02	-5.0675380401e-02	2.4858776854e-01	
1.0360000000e+03	7.5122139192e-01	2.0108423867e-02	5.0649369656e-02	2.0108423867e-02	-5.0649369656e-02	2.4877860808e-01	
1.0370000000e+03	7.5103061784e-01	2.0085862244e-02	5.0623332513e-02	2.0085862244e-02	-5.0623332513e-02	2.4896938216e-01	
1.0380000000e+03	7.5083995391e-01	2.0064612301e-02	5.0596476981e-02	2.0064612301e-02	-5.0596476981e-02	2.4916004609e-01	
1.0390000000e+03	7.5064940975e-01	2.0042810280e-02	5.0570031509e-02	2.0042810280e-02	-5.0570031509e-02	2.4935059025e-01	
1.0400000000e+03	7.5045896010e-01	2.0020414757e-02	5.0543937135e-02	2.0020414757e-02	-5.0543937135e-02	2.4954103990e-01	
1.0410000000e+03	7.5026857250e-01	1.9997700254e-02	5.0518032837e-02	1.9997700254e-02	-5.0518032837e-02	2.4973142750e-01	
1.0420000000e+03	7.5007831289e-01	1.9976763832e-02	5.0491255403e-02	1.9976763832e-02	-5.0491255403e-02	2.4992168711e-01	
1.0430000000e+03	7.4988816054e-01	1.9955003492e-02	5.0464937544e-02	1.9955003492e-02	-5.0464937544e-02	2.5011183946e-01	
1.0440000000e+03	7.4969810932e-01	1.9932551977e-02	5.0438941639e-02	1.9932551977e-02	-5.0438941639e-02	2.5030189068e-01	
1.0450000000e+03	7.4950811967e-01	1.9909687884e-02	5.0413131092e-02	1.9909687884e-02	-5.0413131092e-02	2.5049188033e-01	
1.0460000000e+03	7.4931825812e-01	1.9887919410e-02	5.0386892939e-02	1.9887919410e-02	-5.0386892939e-02	2.5068174188e-01	
1.0470000000e+03	7.4912849527e-01	1.9865816971e-02	5.0360785015e-02	1.9865816971e-02	-5.0360785015e-02	2.5087150473e-01	
1.0480000000e+03	7.4893879811e-01	1.9843368463e-02	5.0334815142e-02	1.9843368463e-02	-5.0334815142e-02	2.5106120189e-01	
1.0490000000e+03	7.4874923559e-01	1.9821634560e-02	5.0308637935e-02	1.9821634560e-02	-5.0308637935e-02	2.5125076441e-01	
1.0500000000e+03	7.4855977427e-01	1.9799122744e-02	5.0282681937e-02	1.9799122744e-02	-5.0282681937e-02	2.5144022573e-01	
1.0510000000e+03	7.4837036891e-01	1.9776557526e-02	5.0256758318e-02	1.9776557526e-02	-5.0256758318e-02	2.5162963109e-01	
1.0520000000e+03	7.4818108848e-01	1.9756357725e-02	5.0230313300e-02	1.9756357725e-02	-5.0230313300e-02	2.5181891152e-01	
1.0530000000e+03	7.4799190272e-01	1.9734753752e-02	5.0204232587e-02	1.9734753752e-02	-5.0204232587e-02	2.5200809728e-01	
1.0540000000e+03	7.4780284669e-01	1.9712509074e-02	5.0178297038e-02	1.9712509074e-02	-5.0178297038e-02	2.5219715331e-01	
1.0550000000e+03	7.4761384175e-01	1.9690364009e-02	5.0152353957e-02	1.9690364009e-02	-5.0152353957e-02	2.5238615825e-01	
1.0560000000e+03	7.4742493896e-01	1.9668549653e-02	5.0126371631e-02	1.9668549653e-02	-5.0126371631e-02	2.5257506104e-01	
1.0570000000e+03	7.4723618793e-01	1.9645418771e-02	5.0100522716e-02	1.9645418771e-02	-5.0100522716e-02	2.5276381207e-01	
1.0580000000e+03	7.4704745626e-01	1.9622409080e-02	5.0074664538e-02	1.9622409080e-02	-5.0074664538e-02	2.5295254374e-01	
1.0590000000e+03	7.4685886633e-01	1.9601006287e-02	5.0048673142e-02	1.9601006287e-02	-5.0048673142e-02	2.5314113367e-01	
1.0600000000e+03	7.4667038120e-01	1.9578936247e-02	5.0022725881e-02	1.9578936247e-02	-5.0022725881e-02	2.5332961880e-01	
1.0610000000e+03	7.4648196914e-01	1.9556560994e-02	4.9996786620e-02	1.9556560994e-02	-4.9996786620e-02	2.5351803086e-01	
1.0620000000e+03	7.4629366346e-01	1.9533929575e-02	4.9970832248e-02	1.9533929575e-02	-4.9970832248e-02	2.5370633654e-01	
1.0630000000e+03	7.4610546113e-01	1.9512496494e-02	4.9944938997e-02	1.9512496494e-02	-4.9944938997e-02	2.5389453887e-01	
1.0640000000e+03	7.4591735121e-01	1.9491189500e-02	4.9919069293e-02	1.9491189500e-02	-4.9919069293e-02	2.5408264879e-01	
1.0650000000e+03	7.4572932277e-01	1.9469454624e-02	4.9893194219e-02	1.9469454624e-02	-4.9893194219e-02	2.5427067723e-01	
1.0660000000e+03	7.4554143091e-01	1.9446459421e-02	4.9867165813e-02	1.9446459421e-02	-4.9867165813e-02	2.5445856909e-01	
1.0670000000e+03	7.4535359609e-01	1.9425426066e-02	4.9841450828e-02	1.9425426066e-02	-4.9841450828e-02	2.5464640391e-01	
1.0680000000e+03	7.4516587839e-01	1.9405489972e-02	4.9815943723e-02	1.9405489972e-02	-4.9815943723e-02	2.5483412161e-01	
1.0690000000e+03	7.4497826306e-01	1.9384047055e-02	4.9790231815e-02	1.9384047055e-02	-4.9790231815e-02	2.5502173694e-01	
1.0700000000e+03	7.4479071449e-01	1.9362192745e-02	4.9764460005e-02	1.9362192745e-02	-4.9764460005e-02	2.5520928551e-01	
1.0710000000e+03	7.4460332371e-01	1.9339724090e-02	4.9738538888e-02	1.9339724090e-02	-4.9738538888e-02	2.5539667629e-01	
1.0720000000e+03	7.4441596232e-01	1.9317418269e-02	4.9712659255e-02	1.9317418269e-02	-4.9712659255e-02	2.5558403768e-01	
1.0730000000e+03	7.4422872617e-01	1.9295806486e-02	4.9686956440e-02	1.9295806486e-02	-4.9686956440e-02	2.5577127383e-01	
1.0740000000e+03	7.4404161187e-01	1.9272943330e-02	4.9660833818e-02	1.9272943330e-02	-4.9660833818e-02	2.5595838813e-01	
1.0750000000e+03	7.4385453791e-01	1.9250022638e-02	4.9634695330e-02	1.9250022638e-02	-4.9634695330e-02	2.5614546209e-01	
1.0760000000e+03	7.4366759707e-01	1.9229451872e-02	4.9609380993e-02	1.9229451872e-02	-4.9609380993e-02	2.5633240293e-01	
1.0770000000e+03	7.4348075893e-01	1.9208329692e-02	4.9583907983e-02	1.9208329692e-02	-4.9583907983e-02	2.5651924107e-01	
1.0780000000e+03	7.4329401192e-01	1.9186649824e-02	4.9558218126e-02	1.9186649824e-02	-4.9558218126e-02	2.5670598808e-01	
1.0790000000e+03	7.4310733194e-01	1.9164544081e-02	4.9532351351e-02	1.9164544081e-02	-4.9532351351e-02	2.5689266806e-01	
1.0800000000e+03	7.4292078982e-01	1.9143138545e-02	4.9506822078e-02	1.9143138545e-02	-4.9506822078e-02	2.5707921018e-01	
1.0810000000e+03	7.4273433811e-01	1.9121083172e-02	4.9480944853e-02	1.9121083172e-02	-4.9480944853e-02	2.5726566189e-01	
1.0820000000e+03	7.4254794435e-01	1.9098760426e-02	4.9454930800e-02	1.9098760426e-02	-4.9454930800e-02	2.5745205565e-01	
1.0830000000e+03	7.4236167616e-01	1.9079054845e-02	4.9430451090e-02	1.9079054845e-02	-4.9430451090e-02	2.5763832384e-01	
1.0840000000e+03	7.4217550640e-01	1.9057866558e-02	4.9405154592e-02	1.9057866558e-02	-4.9405154592e-02	2.5782449360e-01	
1.0850000000e+03	7.4198945257e-01	1.9036137301e-02	4.9379532555e-02	1.9036137301e-02	-4.9379532555e-02	2.5801054743e-01	
1.0860000000e+03	7.4180345920e-01	1.9014429898e-02	4.9353931902e-02	1.9014429898e-02	-4.9353931902e-02	2.5819654080e-01	
1.0870000000e+03	7.4161755964e-01	1.8992894950e-02	4.9328451553e-02	1.8992894950e-02	-4.9328451553e-02	2.5838244036e-01	
1.0880000000e+03	7.4143181544e-01	1.8970041141e-02	4.9301924355e-02	1.8970041141e-02	-4.9301924355e-02	2.5856818456e-01	
1.0890000000e+03	7.4124607487e-01	1.8947156580e-02	4.9275372748e-02	1.8947156580e-02	-4.9275372748e-02	2.5875392513e-01	
1.0900000000e+03	7.4106049297e-01	1.8926321555e-02	4.9250421213e-02	1.8926321555e-02	-4.9250421213e-02	2.5893950703e-01	
1.0910000000e+03	7.4087500070e-01	1.8905161750e-02	4.9225226517e-02	1.8905161750e-02	-4.9225226517e-02	2.5912499930e-01	
1.0920000000e+03	7.4068959313e-01	1.8883573744e-02	4.9199652044e-02	1.8883573744e-02	-4.9199652044e-02	2.5931040687e-01	
1.0930000000e+03	7.4050427955e-01	1.8861416051e-02	4.9173529802e-02	1.8861416051e-02	-4.9173529802e-02	2.5949572045e-01	
1.0940000000e+03	7.4031906404e-01	1.8840874699e-02	4.9149059020e-02	1.8840874699e-02	-4.9149059020e-02	2.5968093596e-01	
1.0950000000e+03	7.4013395286e-01	1.8820109240e-02	4.9124399841e-02	1.8820109240e-02	-4.9124399841e-02	2.5986604714e-01	
1.0960000000e+03	7.3994894056e-01	1.8798732848e-02	4.9099120750e-02	1.8798732848e-02	-4.9099120750e-02	2.6005105944e-01	
1.0970000000e+03	7.3976399199e-01	1.8777098528e-02	4.9073563975e-02	1.8777098528e-02	-4.9073563975e-02	2.6023600801e-01	
1.0980000000e+03	7.3957918077e-01	1.8755607132e-02	4.9048165525e-02	1.8755607132e-02	-4.9048165525e-02	2.6042081923e-01	
1.0990000000e+03	7.3939445801e-01	1.8733677874e-02	4.9022150737e-02	1.8733677874e-02	-4.9022150737e-02	2.6060554199e-01	
1.1000000000e+03	7.3920980446e-01	1.8711384984e-02	4.8995625193e-02	1.8711384984e-02	-4.8995625193e-02	2.6079019554e-01	
1.1010000000e+03	7.3902526139e-01	1.8690034813e-02	4.8970369611e-02	1.8690034813e-02	-4.8970369611e-02	2.6097473861e-01	
1.1020000000e+03	7.3884081310e-01	1.8668882395e-02	4.8945369962e-02	1.8668882395e-02	-4.8945369962e-02	2.6115918690e-01	
1.1030000000e+03	7.3865644173e-01	1.8647494097e-02	4.8920037278e-02	1.8647494097e-02	-4.8920037278e-02	2.6134355827e-01	
1.1040000000e+03	7.3847221383e-01	1.8625163125e-02	4.8893014931e-02	1.8625163125e-02	-4.8893014931e-02	2.6152778617e-01	
1.1050000000e+03	7.3828803167e-01	1.8603518397e-02	4.8867215787e-02	1.8603518397e-02	-4.8867215787e-02	2.6171196833e-01	
1.1060000000e+03	7.3810396196e-01	1.8583317183e-02	4.8844007571e-02	1.8583317183e-02	-4.8844007571e-02	2.6189603804e-01	
1.1070000000e+03	7.3791998625e-01	1.8562563518e-02	4.8819925423e-02	1.8562563518e-02	-4.8819925423e-02	2.6208001375e-01	
1.1080000000e+03	7.3773612464e-01	1.8541324173e-02	4.8794941688e-02	1.8541324173e-02	-4.8794941688e-02	2.6226387536e-01	
1.1090000000e+03	7.3755236181e-01	1.8519784565e-02	4.8769252771e-02	1.8519784565e-02	-4.8769252771e-02	2.6244763819e-01	
1.1100000000e+03	7.3736864344e-01	1.8498110430e-02	4.8743246844e-02	1.8498110430e-02	-4.8743246844e-02	2.6263135656e-01	
1.1110000000e+03	7.3718506565e-01	1.8476980572e-02	4.8718507406e-02	1.8476980572e-02	-4.8718507406e-02	2.6281493435e-01	
1.1120000000e+03	7.3700158127e-01	1.8455657636e-02	4.8693234790e-02	1.8455657636e-02	-4.8693234790e-02	2.6299841873e-01	
1.1130000000e+03	7.3681816194e-01	1.8434260695e-02	4.8667759781e-02	1.8434260695e-02	-4.8667759781e-02	2.6318183806e-01	
1.1140000000e+03	7.3663485947e-01	1.8413017883e-02	4.8642700946e-02	1.8413017883e-02	-4.8642700946e-02	2.6336514053e-01	
1.1150000000e+03	7.3645166689e-01	1.8391457122e-02	4.8616372043e-02	1.8391457122e-02	-4.8616372043e-02	2.6354833311e-01	
1.1160000000e+03	7.3626851861e-01	1.8369862711e-02	4.8589902254e-02	1.8369862711e-02	-4.8589902254e-02	2.6373148139e-01	
1.1170000000e+03	7.3608550190e-01	1.8349061914e-02	4.8566522256e-02	1.8349061914e-02	-4.8566522256e-02	2.6391449810e-01	
1.1180000000e+03	7.3590258402e-01	1.8328035448e-02	4.8542374446e-02	1.8328035448e-02	-4.8542374446e-02	2.6409741598e-01	
1.1190000000e+03	7.3571976040e-01	1.8306863337e-02	4.8517577462e-02	1.8306863337e-02	-4.8517577462e-02	2.6428023960e-01	
1.1200000000e+03	7.3553701534e-01	1.8285563446e-02	4.8491892389e-02	1.8285563446e-02	-4.8491892389e-02	2.6446298466e-01	
1.1210000000e+03	7.3535438958e-01	1.8264034273e-02	4.8464133302e-02	1.8264034273e-02	-4.8464133302e-02	2.6464561042e-01	
1.1220000000e+03	7.3517181404e-01	1.8242669257e-02	4.8437496170e-02	1.8242669257e-02	-4.8437496170e-02	2.6482818596e-01	
1.1230000000e+03	7.3498934752e-01	1.8221660613e-02	4.8413294724e-02	1.8221660613e-02	-4.8413294724e-02	2.6501065248e-01	
1.1240000000e+03	7.3480700186e-01	1.8200631147e-02	4.8389472816e-02	1.8200631147e-02	-4.8389472816e-02	2.6519299814e-01	
1.1250000000e+03	7.3462474133e-01	1.8179557168e-02	4.8365486992e-02	1.8179557168e-02	-4.8365486992e-02	2.6537525867e-01	
1.1260000000e+03	7.3444256827e-01	1.8158447076e-02	4.8341160046e-02	1.8158447076e-02	-4.8341160046e-02	2.6555743173e-01	
1.1270000000e+03	7.3426047396e-01	1.8137314026e-02	4.8316406858e-02	1.8137314026e-02	-4.8316406858e-02	2.6573952604e-01	
1.1280000000e+03	7.3407851722e-01	1.8116241730e-02	4.8290344621e-02	1.8116241730e-02	-4.8290344621e-02	2.6592148278e-01	
1.1290000000e+03	7.3389661060e-01	1.8095094945e-02	4.8265754198e-02	1.8095094945e-02	-4.8265754198e-02	2.6610338940e-01	
1.1300000000e+03	7.3371482057e-01	1.8073865926e-02	4.8242665939e-02	1.8073865926e-02	-4.8242665939e-02	2.6628517943e-01	
1.1310000000e+03	7.3353312381e-01	1.8052709413e-02	4.8218139650e-02	1.8052709413e-02	-4.8218139650e-02	2.6646687619e-01	
1.1320000000e+03	7.3335151118e-01	1.8031598517e-02	4.8193109600e-02	1.8031598517e-02	-4.8193109600e-02	2.6664848882e-01	
1.1330000000e+03	7.3317001643e-01	1.8010538915e-02	4.8167890510e-02	1.8010538915e-02	-4.8167890510e-02	2.6682998357e-01	
1.1340000000e+03	7.3298857463e-01	1.7989472104e-02	4.8142772194e-02	1.7989472104e-02	-4.8142772194e-02	2.6701142537e-01	
1.1350000000e+03	7.3280724284e-01	1.7968317699e-02	4.8118308978e-02	1.7968317699e-02	-4.8118308978e-02	2.6719275716e-01	
1.1360000000e+03	7.3262603852e-01	1.7947324876e-02	4.8093085169e-02	1.7947324876e-02	-4.8093085169e-02	2.6737396148e-01	
1.1370000000e+03	7.3244488418e-01	1.7926282917e-02	4.8068110184e-02	1.7926282917e-02	-4.8068110184e-02	2.6755511582e-01	
1.1380000000e+03	7.3226383370e-01	1.7905153724e-02	4.8043607991e-02	1.7905153724e-02	-4.8043607991e-02	2.6773616630e-01	
1.1390000000e+03	7.3208290158e-01	1.7884226560e-02	4.8018388021e-02	1.7884226560e-02	-4.8018388021e-02	2.6791709842e-01	
1.1400000000e+03	7.3190203371e-01	1.7863172750e-02	4.7993631215e-02	1.7863172750e-02	-4.7993631215e-02	2.6809796629e-01	
1.1410000000e+03	7.3172127243e-01	1.7842060734e-02	4.7969141105e-02	1.7842060734e-02	-4.7969141105e-02	2.6827872757e-01	
1.1420000000e+03	7.3154059895e-01	1.7821122295e-02	4.7944138982e-02	1.7821122295e-02	-4.7944138982e-02	2.6845940105e-01	
1.1430000000e+03	7.3136002991e-01	1.7800127471e-02	4.7919353135e-02	1.7800127471e-02	-4.7919353135e-02	2.6863997009e-01	
1.1440000000e+03	7.3117955108e-01	1.7779452288e-02	4.7893896479e-02	1.7779452288e-02	-4.7893896479e-02	2.6882044892e-01	
1.1450000000e+03	7.3099916833e-01	1.7759342444e-02	4.7867201727e-02	1.7759342444e-02	-4.7867201727e-02	2.6900083167e-01	
1.1460000000e+03	7.3081885006e-01	1.7738718859e-02	4.7841743065e-02	1.7738718859e-02	-4.7841743065e-02	2.6918114994e-01	
1.1470000000e+03	7.3063863678e-01	1.7717369734e-02	4.7818025606e-02	1.7717369734e-02	-4.7818025606e-02	2.6936136322e-01	
1.1480000000e+03	7.3045853257e-01	1.7696122105e-02	4.7794024685e-02	1.7696122105e-02	-4.7794024685e-02	2.6954146743e-01	
1.1490000000e+03	7.3027852788e-01	1.7675127191e-02	4.7769531856e-02	1.7675127191e-02	-4.7769531856e-02	2.6972147212e-01	
1.1500000000e+03	7.3009860345e-01	1.7654567347e-02	4.7744321628e-02	1.7654567347e-02	-4.7744321628e-02	2.6990139655e-01	
1.1510000000e+03	7.2991876550e-01	1.7634596141e-02	4.7718172233e-02	1.7634596141e-02	-4.7718172233e-02	2.7008123450e-01	
1.1520000000e+03	7.2973902570e-01	1.7613019372e-02	4.7694665505e-02	1.7613019372e-02	-4.7694665505e-02	2.7026097430e-01	
1.1530000000e+03	7.2955938404e-01	1.7591222137e-02	4.7671490945e-02	1.7591222137e-02	-4.7671490945e-02	2.7044061596e-01	
1.1540000000e+03	7.2937983588e-01	1.7569952846e-02	4.7647456023e-02	1.7569952846e-02	-4.7647456023e-02	2.7062016412e-01	
1.1550000000e+03	7.2920036501e-01	1.7549067390e-02	4.7622861217e-02	1.7549067390e-02	-4.7622861217e-02	2.7079963499e-01	
1.1560000000e+03	7.2902102938e-01	1.7529069595e-02	4.7597154687e-02	1.7529069595e-02	-4.7597154687e-02	2.7097897062e-01	
1.1570000000e+03	7.2884172773e-01	1.7508792415e-02	4.7571827736e-02	1.7508792415e-02	-4.7571827736e-02	2.7115827227e-01	
1.1580000000e+03	7.2866254166e-01	1.7487564563e-02	4.7547792397e-02	1.7487564563e-02	-4.7547792397e-02	2.7133745834e-01	
1.1590000000e+03	7.2848347036e-01	1.7466773476e-02	4.7523242123e-02	1.7466773476e-02	-4.7523242123e-02	2.7151652964e-01	
1.1600000000e+03	7.2830447881e-01	1.7446838475e-02	4.7497818187e-02	1.7446838475e-02	-4.7497818187e-02	2.7169552119e-01	
1.1610000000e+03	7.2812556309e-01	1.7427810642e-02	4.7471476579e-02	1.7427810642e-02	-4.7471476579e-02	2.7187443691e-01	
1.1620000000e+03	7.2794675466e-01	1.7406458639e-02	4.7447610438e-02	1.7406458639e-02	-4.7447610438e-02	2.7205324534e-01	
1.1630000000e+03	7.2776803655e-01	1.7384357057e-02	4.7424489679e-02	1.7384357057e-02	-4.7424489679e-02	2.7223196345e-01	
1.1640000000e+03	7.2758940951e-01	1.7362501196e-02	4.7401059327e-02	1.7362501196e-02	-4.7401059327e-02	2.7241059049e-01	
1.1650000000e+03	7.2741086858e-01	1.7341202904e-02	4.7377067416e-02	1.7341202904e-02	-4.7377067416e-02	2.7258913142e-01	
1.1660000000e+03	7.2723244298e-01	1.7320518248e-02	4.7352537304e-02	1.7320518248e-02	-4.7352537304e-02	2.7276755702e-01	
1.1670000000e+03	7.2705410573e-01	1.7300378997e-02	4.7327612213e-02	1.7300378997e-02	-4.7327612213e-02	2.7294589427e-01	
1.1680000000e+03	7.2687582454e-01	1.7280585928e-02	4.7302436421e-02	1.7280585928e-02	-4.7302436421e-02	2.7312417546e-01	
1.1690000000e+03	7.2669766871e-01	1.7259166553e-02	4.7278551260e-02	1.7259166553e-02	-4.7278551260e-02	2.7330233129e-01	
1.1700000000e+03	7.2651960432e-01	1.7238017833e-02	4.7254468546e-02	1.7238017833e-02	-4.7254468546e-02	2.7348039568e-01	
1.1710000000e+03	7.2634162275e-01	1.7217436015e-02	4.7230003941e-02	1.7217436015e-02	-4.7230003941e-02	2.7365837725e-01	
1.1720000000e+03	7.2616373522e-01	1.7197614090e-02	4.7205066532e-02	1.7197614090e-02	-4.7205066532e-02	2.7383626478e-01	
1.1730000000e+03	7.2598593465e-01	1.7176330694e-02	4.7181059105e-02	1.7176330694e-02	-4.7181059105e-02	2.7401406535e-01	
1.1740000000e+03	7.2580823502e-01	1.7154833985e-02	4.7157192404e-02	1.7154833985e-02	-4.7157192404e-02	2.7419176498e-01	
1.1750000000e+03	7.2563062212e-01	1.7134017669e-02	4.7132922760e-02	1.7134017669e-02	-4.7132922760e-02	2.7436937788e-01	
1.1760000000e+03	7.2545310610e-01	1.7113809266e-02	4.7108337172e-02	1.7113809266e-02	-4.7108337172e-02	2.7454689390e-01	
1.1770000000e+03	7.2527567263e-01	1.7092875013e-02	4.7084137894e-02	1.7092875013e-02	-4.7084137894e-02	2.7472432737e-01	
1.1780000000e+03	7.2509834312e-01	1.7071914001e-02	4.7059973809e-02	1.7071914001e-02	-4.7059973809e-02	2.7490165688e-01	
1.1790000000e+03	7.2492107980e-01	1.7051371601e-02	4.7035613580e-02	1.7051371601e-02	-4.7035613580e-02	2.7507892020e-01	
1.1800000000e+03	7.2474395625e-01	1.7031532138e-02	4.7011001785e-02	1.7031532138e-02	-4.7011001785e-02	2.7525604375e-01	
1.1810000000e+03	7.2456687621e-01	1.7011310168e-02	4.6986556115e-02	1.7011310168e-02	-4.6986556115e-02	2.7543312379e-01	
1.1820000000e+03	7.2438989314e-01	1.6990250273e-02	4.6962474966e-02	1.6990250273e-02	-4.6962474966e-02	2.7561010686e-01	
1.1830000000e+03	7.2421303856e-01	1.6970105821e-02	4.6938083778e-02	1.6970105821e-02	-4.6938083778e-02	2.7578696144e-01	
1.1840000000e+03	7.2403624587e-01	1.6949549502e-02	4.6913837904e-02	1.6949549502e-02	-4.6913837904e-02	2.7596375413e-01	
1.1850000000e+03	7.2385954275e-01	1.6928691305e-02	4.6889712007e-02	1.6928691305e-02	-4.6889712007e-02	2.7614045725e-01	
1.1860000000e+03	7.2368294907e-01	1.6908651632e-02	4.6865368161e-02	1.6908651632e-02	-4.6865368161e-02	2.7631705093e-01	
1.1870000000e+03	7.2350643413e-01	1.6887851171e-02	4.6841229057e-02	1.6887851171e-02	-4.6841229057e-02	2.7649356587e-01	
1.1880000000e+03	7.2333001321e-01	1.6866881893e-02	4.6817149282e-02	1.6866881893e-02	-4.6817149282e-02	2.7666998679e-01	
1.1890000000e+03	7.2315367066e-01	1.6846457197e-02	4.6792947407e-02	1.6846457197e-02	-4.6792947407e-02	2.7684632934e-01	
1.1900000000e+03	7.2297745922e-01	1.6827213118e-02	4.6768589429e-02	1.6827213118e-02	-4.6768589429e-02	2.7702254078e-01	
1.1910000000e+03	7.2280128836e-01	1.6807513759e-02	4.6744310909e-02	1.6807513759e-02	-4.6744310909e-02	2.7719871164e-01	
1.1920000000e+03	7.2262522383e-01	1.6785683207e-02	4.6720386669e-02	1.6785683207e-02	-4.6720386669e-02	2.7737477617e-01	
1.1930000000e+03	7.2244927151e-01	1.6764654364e-02	4.6696329194e-02	1.6764654364e-02	-4.6696329194e-02	2.7755072849e-01	
1.1940000000e+03	7.2227340901e-01	1.6744295264e-02	4.6672217028e-02	1.6744295264e-02	-4.6672217028e-02	2.7772659099e-01	
1.1950000000e+03	7.2209760745e-01	1.6724135546e-02	4.6648090627e-02	1.6724135546e-02	-4.6648090627e-02	2.7790239255e-01	
1.1960000000e+03	7.2192191701e-01	1.6703344736e-02	4.6624022706e-02	1.6703344736e-02	-4.6624022706e-02	2.7807808299e-01	
1.1970000000e+03	7.2174633448e-01	1.6683516492e-02	4.6599954306e-02	1.6683516492e-02	-4.6599954306e-02	2.7825366552e-01	
1.1980000000e+03	7.2157080182e-01	1.6663323362e-02	4.6575882542e-02	1.6663323362e-02	-4.6575882542e-02	2.7842919818e-01	
