t	rho11	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	rho22	
2.6120000000e+03	4.0401826540e-01	-6.8640677513e-02	1.0850047812e-03	-6.8639323443e-02	-1.0847624977e-03	5.9598173460e-01	
2.6130000000e+03	4.0399377421e-01	-6.8639781504e-02	1.0832542280e-03	-6.8638508414e-02	-1.0831007580e-03	5.9600622579e-01	
2.6140000000e+03	4.0396931516e-01	-6.8639823173e-02	1.0818522532e-03	-6.8638277928e-02	-1.0816937125e-03	5.9603068484e-01	
2.6150000000e+03	4.0394487864e-01	-6.8640424769e-02	1.0805984382e-03	-6.8638348194e-02	-1.0803796944e-03	5.9605512136e-01	
2.6160000000e+03	4.0392048216e-01	-6.8641932533e-02	1.0794276730e-03	-6.8638798151e-02	-1.0790961587e-03	5.9607951784e-01	
2.6170000000e+03	4.0389610358e-01	-6.8642503238e-02	1.0780981553e-03	-6.8638843002e-02	-1.0777720339e-03	5.9610389642e-01	
2.6180000000e+03	4.0387175450e-01	-6.8642027476e-02	1.0765829115e-03	-6.8638463248e-02	-1.0764031728e-03	5.9612824550e-01	
2.6190000000e+03	4.0384744013e-01	-6.8642398239e-02	1.0751659877e-03	-6.8638598028e-02	-1.0750741428e-03	5.9615255987e-01	
2.6200000000e+03	4.0382315574e-01	-6.8643109500e-02	1.0736976999e-03	-6.8639080774e-02	-1.0736959799e-03	5.9617684426e-01	
2.6210000000e+03	4.0379888957e-01	-6.8643707955e-02	1.0722239909e-03	-6.8639588237e-02	-1.0723159208e-03	5.9620111043e-01	
2.6220000000e+03	4.0377466124e-01	-6.8641664966e-02	1.0709332292e-03	-6.8638740975e-02	-1.0711424591e-03	5.9622533876e-01	
2.6230000000e+03	4.0375046612e-01	-6.8640880795e-02	1.0696019002e-03	-6.8638589456e-02	-1.0699002017e-03	5.9624953388e-01	
2.6240000000e+03	4.0372629980e-01	-6.8640919599e-02	1.0681322407e-03	-6.8639040907e-02	-1.0684908870e-03	5.9627370020e-01	
2.6250000000e+03	4.0370214839e-01	-6.8641372470e-02	1.0665862689e-03	-6.8639804628e-02	-1.0669901898e-03	5.9629785161e-01	
2.6260000000e+03	4.0367804093e-01	-6.8640565137e-02	1.0653709506e-03	-6.8639430959e-02	-1.0658240855e-03	5.9632195907e-01	
2.6270000000e+03	4.0365396105e-01	-6.8640308328e-02	1.0640083386e-03	-6.8639502086e-02	-1.0644544538e-03	5.9634603895e-01	
2.6280000000e+03	4.0362990007e-01	-6.8640332923e-02	1.0625723085e-03	-6.8639783800e-02	-1.0629700368e-03	5.9637009993e-01	
2.6290000000e+03	4.0360587465e-01	-6.8640384423e-02	1.0611380096e-03	-6.8639991106e-02	-1.0614090583e-03	5.9639412535e-01	
2.6300000000e+03	4.0358187601e-01	-6.8640593942e-02	1.0596444518e-03	-6.8640175527e-02	-1.0596593987e-03	5.9641812399e-01	
2.6310000000e+03	4.0355789647e-01	-6.8640823638e-02	1.0581711115e-03	-6.8640258657e-02	-1.0578634537e-03	5.9644210353e-01	
2.6320000000e+03	4.0353395693e-01	-6.8640531457e-02	1.0571213402e-03	-6.8639610658e-02	-1.0565086632e-03	5.9646604307e-01	
2.6330000000e+03	4.0351004128e-01	-6.8640755889e-02	1.0555959699e-03	-6.8639399153e-02	-1.0543223382e-03	5.9648995872e-01	
2.6340000000e+03	4.0348614300e-01	-6.8640969889e-02	1.0540763692e-03	-6.8639225374e-02	-1.0521679200e-03	5.9651385700e-01	
2.6350000000e+03	4.0346229478e-01	-6.8639785124e-02	1.0538198593e-03	-6.8638168582e-02	-1.0523619748e-03	5.9653770522e-01	
2.6360000000e+03	4.0343847384e-01	-6.8639296389e-02	1.0529796886e-03	-6.8637788901e-02	-1.0516121891e-03	5.9656152616e-01	
2.6370000000e+03	4.0341467785e-01	-6.8639278718e-02	1.0516948142e-03	-6.8637747003e-02	-1.0500796660e-03	5.9658532215e-01	
2.6380000000e+03	4.0339090070e-01	-6.8639390596e-02	1.0503150344e-03	-6.8637848202e-02	-1.0483801229e-03	5.9660909930e-01	
2.6390000000e+03	4.0336716295e-01	-6.8639175989e-02	1.0493857955e-03	-6.8637981856e-02	-1.0474847331e-03	5.9663283705e-01	
2.6400000000e+03	4.0334345355e-01	-6.8639404330e-02	1.0479854499e-03	-6.8638484255e-02	-1.0455635230e-03	5.9665654645e-01	
2.6410000000e+03	4.0331976349e-01	-6.8639395772e-02	1.0469367703e-03	-6.8638888543e-02	-1.0442666130e-03	5.9668023651e-01	
2.6420000000e+03	4.0329611203e-01	-6.8638879219e-02	1.0466019006e-03	-6.8639033820e-02	-1.0442980698e-03	5.9670388797e-01	
2.6430000000e+03	4.0327247553e-01	-6.8638726005e-02	1.0457582066e-03	-6.8639333480e-02	-1.0434574997e-03	5.9672752447e-01	
2.6440000000e+03	4.0324886475e-01	-6.8638797846e-02	1.0442342233e-03	-6.8639827563e-02	-1.0413328025e-03	5.9675113525e-01	
2.6450000000e+03	4.0322526078e-01	-6.8638838285e-02	1.0427379420e-03	-6.8640256197e-02	-1.0393286201e-03	5.9677473922e-01	
2.6460000000e+03	4.0320169973e-01	-6.8638546326e-02	1.0417239792e-03	-6.8640099837e-02	-1.0387651167e-03	5.9679830027e-01	
2.6470000000e+03	4.0317816029e-01	-6.8638354530e-02	1.0399637206e-03	-6.8640103051e-02	-1.0367809049e-03	5.9682183971e-01	
2.6480000000e+03	4.0315463889e-01	-6.8638230006e-02	1.0383105894e-03	-6.8640015295e-02	-1.0351161029e-03	5.9684536111e-01	
2.6490000000e+03	4.0313116871e-01	-6.8638269306e-02	1.0378164431e-03	-6.8639429348e-02	-1.0360753265e-03	5.9686883129e-01	
2.6500000000e+03	4.0310771972e-01	-6.8638341624e-02	1.0366625191e-03	-6.8639160350e-02	-1.0354223411e-03	5.9689228028e-01	
2.6510000000e+03	4.0308430185e-01	-6.8638330111e-02	1.0349947842e-03	-6.8638953399e-02	-1.0336515406e-03	5.9691569815e-01	
2.6520000000e+03	4.0306090352e-01	-6.8638368947e-02	1.0335294328e-03	-6.8638774753e-02	-1.0321707703e-03	5.9693909648e-01	
2.6530000000e+03	4.0303754393e-01	-6.8638519155e-02	1.0325804838e-03	-6.8638640475e-02	-1.0315217966e-03	5.9696245607e-01	
2.6540000000e+03	4.0301421180e-01	-6.8638503160e-02	1.0311236148e-03	-6.8638492135e-02	-1.0300739965e-03	5.9698578820e-01	
2.6550000000e+03	4.0299090501e-01	-6.8638508433e-02	1.0298134413e-03	-6.8638404317e-02	-1.0288617575e-03	5.9700909499e-01	
2.6560000000e+03	4.0296761858e-01	-6.8638328705e-02	1.0280856558e-03	-6.8638276357e-02	-1.0272479582e-03	5.9703238142e-01	
2.6570000000e+03	4.0294434876e-01	-6.8637418653e-02	1.0244819889e-03	-6.8637861163e-02	-1.0236127109e-03	5.9705565124e-01	
2.6580000000e+03	4.0292110037e-01	-6.8636853775e-02	1.0218493928e-03	-6.8637653201e-02	-1.0209953320e-03	5.9707889963e-01	
2.6590000000e+03	4.0289790323e-01	-6.8637114346e-02	1.0215390224e-03	-6.8637940813e-02	-1.0208120914e-03	5.9710209677e-01	
2.6600000000e+03	4.0287474182e-01	-6.8637549853e-02	1.0215383464e-03	-6.8638271516e-02	-1.0207134327e-03	5.9712525818e-01	
2.6610000000e+03	4.0285160311e-01	-6.8637930516e-02	1.0213212255e-03	-6.8638564674e-02	-1.0203467530e-03	5.9714839689e-01	
2.6620000000e+03	4.0282848609e-01	-6.8638173355e-02	1.0207622577e-03	-6.8638796802e-02	-1.0195831757e-03	5.9717151391e-01	
2.6630000000e+03	4.0280538842e-01	-6.8638228591e-02	1.0198066254e-03	-6.8638956569e-02	-1.0183623906e-03	5.9719461158e-01	
2.6640000000e+03	4.0278231514e-01	-6.8637469786e-02	1.0176623773e-03	-6.8638792596e-02	-1.0154197794e-03	5.9721768486e-01	
2.6650000000e+03	4.0275926001e-01	-6.8637121809e-02	1.0161938594e-03	-6.8638758948e-02	-1.0134481811e-03	5.9724073999e-01	
2.6660000000e+03	4.0273625560e-01	-6.8638091788e-02	1.0168665591e-03	-6.8639151136e-02	-1.0145614615e-03	5.9726374440e-01	
2.6670000000e+03	4.0271326855e-01	-6.8638580781e-02	1.0166996129e-03	-6.8639342785e-02	-1.0145727243e-03	5.9728673145e-01	
2.6680000000e+03	4.0269030083e-01	-6.8638672643e-02	1.0159512838e-03	-6.8639365399e-02	-1.0137241949e-03	5.9730969917e-01	
2.6690000000e+03	4.0266734780e-01	-6.8638178378e-02	1.0145784497e-03	-6.8639139965e-02	-1.0117337039e-03	5.9733265220e-01	
2.6700000000e+03	4.0264440862e-01	-6.8637046031e-02	1.0125616328e-03	-6.8638644714e-02	-1.0085195361e-03	5.9735559138e-01	
2.6710000000e+03	4.0262150409e-01	-6.8636862604e-02	1.0114252921e-03	-6.8638548637e-02	-1.0070552349e-03	5.9737849591e-01	
2.6720000000e+03	4.0259863498e-01	-6.8637373975e-02	1.0108987497e-03	-6.8638747841e-02	-1.0068517393e-03	5.9740136502e-01	
2.6730000000e+03	4.0257578942e-01	-6.8637678745e-02	1.0100724554e-03	-6.8638869455e-02	-1.0062039377e-03	5.9742421058e-01	
2.6740000000e+03	4.0255297322e-01	-6.8637537405e-02	1.0089162793e-03	-6.8638796178e-02	-1.0046641873e-03	5.9744702678e-01	
2.6750000000e+03	4.0253017464e-01	-6.8637005643e-02	1.0076336142e-03	-6.8638532407e-02	-1.0023506718e-03	5.9746982536e-01	
2.6760000000e+03	4.0250739660e-01	-6.8635984613e-02	1.0062229030e-03	-6.8638026171e-02	-9.9906877838e-04	5.9749260340e-01	
2.6770000000e+03	4.0248467391e-01	-6.8637428699e-02	1.0056334814e-03	-6.8638864011e-02	-1.0006417909e-03	5.9751532609e-01	
2.6780000000e+03	4.0246197820e-01	-6.8638561567e-02	1.0047955812e-03	-6.8639555613e-02	-1.0014952208e-03	5.9753802180e-01	
2.6790000000e+03	4.0243930607e-01	-6.8638945280e-02	1.0035858374e-03	-6.8639820806e-02	-1.0007014374e-03	5.9756069393e-01	
2.6800000000e+03	4.0241665703e-01	-6.8638894949e-02	1.0021027370e-03	-6.8639748536e-02	-9.9879256600e-04	5.9758334297e-01	
2.6810000000e+03	4.0239403630e-01	-6.8638315585e-02	1.0002392760e-03	-6.8639197036e-02	-9.9542212960e-04	5.9760596370e-01	
2.6820000000e+03	4.0237143718e-01	-6.8638257159e-02	9.9861608933e-04	-6.8638948982e-02	-9.9296358300e-04	5.9762856282e-01	
2.6830000000e+03	4.0234888632e-01	-6.8639338192e-02	9.9752017757e-04	-6.8639364504e-02	-9.9250048784e-04	5.9765111368e-01	
2.6840000000e+03	4.0232637237e-01	-6.8639974033e-02	9.9631667235e-04	-6.8639511806e-02	-9.9130659073e-04	5.9767362763e-01	
2.6850000000e+03	4.0230387983e-01	-6.8640135301e-02	9.9484251396e-04	-6.8639223100e-02	-9.8913210550e-04	5.9769612017e-01	
2.6860000000e+03	4.0228140049e-01	-6.8640040406e-02	9.9323055671e-04	-6.8638708476e-02	-9.8645726182e-04	5.9771859951e-01	
2.6870000000e+03	4.0225898419e-01	-6.8641334689e-02	9.9304581505e-04	-6.8640192364e-02	-9.8886905040e-04	5.9774101581e-01	
2.6880000000e+03	4.0223657917e-01	-6.8641690838e-02	9.9213465521e-04	-6.8640626780e-02	-9.8872301820e-04	5.9776342083e-01	
2.6890000000e+03	4.0221419762e-01	-6.8641663578e-02	9.9090505091e-04	-6.8640704628e-02	-9.8774831851e-04	5.9778580238e-01	
2.6900000000e+03	4.0219183303e-01	-6.8641509349e-02	9.8958462633e-04	-6.8640711832e-02	-9.8661290887e-04	5.9780816697e-01	
2.6910000000e+03	4.0216949017e-01	-6.8641228836e-02	9.8818161991e-04	-6.8640673888e-02	-9.8537785849e-04	5.9783050983e-01	
2.6920000000e+03	4.0214717952e-01	-6.8641219586e-02	9.8708945001e-04	-6.8640878681e-02	-9.8478115516e-04	5.9785282048e-01	
2.6930000000e+03	4.0212489288e-01	-6.8641051302e-02	9.8579847181e-04	-6.8640898514e-02	-9.8381451253e-04	5.9787510712e-01	
2.6940000000e+03	4.0210261868e-01	-6.8640720508e-02	9.8430900926e-04	-6.8640741363e-02	-9.8246862835e-04	5.9789738132e-01	
2.6950000000e+03	4.0208038275e-01	-6.8640809772e-02	9.8332249319e-04	-6.8640867802e-02	-9.8189525652e-04	5.9791961725e-01	
2.6960000000e+03	4.0205816913e-01	-6.8640571100e-02	9.8206023982e-04	-6.8640665586e-02	-9.8087629910e-04	5.9794183087e-01	
2.6970000000e+03	4.0203596654e-01	-6.8640111255e-02	9.8060299931e-04	-6.8640249987e-02	-9.7954466997e-04	5.9796403346e-01	
2.6980000000e+03	4.0201380491e-01	-6.8640252491e-02	9.7978661517e-04	-6.8640348165e-02	-9.7903252562e-04	5.9798619509e-01	
2.6990000000e+03	4.0199166541e-01	-6.8639863815e-02	9.7867171741e-04	-6.8639967263e-02	-9.7813482634e-04	5.9800833459e-01	
2.7000000000e+03	4.0196953850e-01	-6.8639289112e-02	9.7743642653e-04	-6.8639415529e-02	-9.7707272695e-04	5.9803046150e-01	
2.7010000000e+03	4.0194744809e-01	-6.8639634276e-02	9.7660590795e-04	-6.8639655974e-02	-9.7642366425e-04	5.9805255191e-01	
2.7020000000e+03	4.0192538308e-01	-6.8639171891e-02	9.7555269946e-04	-6.8639219779e-02	-9.7556319248e-04	5.9807461692e-01	
2.7030000000e+03	4.0190333279e-01	-6.8638823533e-02	9.7449452321e-04	-6.8638906505e-02	-9.7464759752e-04	5.9809666721e-01	
2.7040000000e+03	4.0188131016e-01	-6.8639573246e-02	9.7361668132e-04	-6.8639606762e-02	-9.7373204367e-04	5.9811868984e-01	
2.7050000000e+03	4.0185931897e-01	-6.8639417886e-02	9.7263143756e-04	-6.8639616210e-02	-9.7270630841e-04	5.9814068103e-01	
2.7060000000e+03	4.0183735132e-01	-6.8638447018e-02	9.7178060212e-04	-6.8639015203e-02	-9.7177070487e-04	5.9816264868e-01	
2.7070000000e+03	4.0181540145e-01	-6.8636860825e-02	9.7103118198e-04	-6.8637953587e-02	-9.7090310855e-04	5.9818459855e-01	
2.7080000000e+03	4.0179348090e-01	-6.8637586901e-02	9.7010517540e-04	-6.8638454255e-02	-9.6963240515e-04	5.9820651910e-01	
2.7090000000e+03	4.0177158432e-01	-6.8638412853e-02	9.6916247477e-04	-6.8638968373e-02	-9.6833872398e-04	5.9822841568e-01	
2.7100000000e+03	4.0174970996e-01	-6.8638679188e-02	9.6831093605e-04	-6.8639010930e-02	-9.6715412594e-04	5.9825029004e-01	
2.7110000000e+03	4.0172787068e-01	-6.8637696110e-02	9.6789047053e-04	-6.8637948086e-02	-9.6628563703e-04	5.9827212932e-01	
2.7120000000e+03	4.0170604367e-01	-6.8638322580e-02	9.6659637091e-04	-6.8638632640e-02	-9.6495305963e-04	5.9829395633e-01	
2.7130000000e+03	4.0168424317e-01	-6.8639475177e-02	9.6486091444e-04	-6.8640041505e-02	-9.6342182341e-04	5.9831575683e-01	
2.7140000000e+03	4.0166247206e-01	-6.8639437245e-02	9.6357093487e-04	-6.8640427441e-02	-9.6218037047e-04	5.9833752794e-01	
2.7150000000e+03	4.0164072492e-01	-6.8638846191e-02	9.6250926022e-04	-6.8640419178e-02	-9.6108988692e-04	5.9835927508e-01	
2.7160000000e+03	4.0161901412e-01	-6.8638042861e-02	9.6163580341e-04	-6.8640474617e-02	-9.6013553458e-04	5.9838098588e-01	
2.7170000000e+03	4.0159731781e-01	-6.8637510260e-02	9.6064117417e-04	-6.8640726631e-02	-9.5912991477e-04	5.9840268219e-01	
2.7180000000e+03	4.0157564634e-01	-6.8637832569e-02	9.5922306578e-04	-6.8641503944e-02	-9.5792036840e-04	5.9842435366e-01	
2.7190000000e+03	4.0155401578e-01	-6.8637578076e-02	9.5849854780e-04	-6.8641953447e-02	-9.5714007929e-04	5.9844598422e-01	
2.7200000000e+03	4.0153239702e-01	-6.8637715697e-02	9.5751935664e-04	-6.8642446568e-02	-9.5620250057e-04	5.9846760298e-01	
2.7210000000e+03	4.0151080083e-01	-6.8638572236e-02	9.5608077104e-04	-6.8643021986e-02	-9.5497877324e-04	5.9848919917e-01	
2.7220000000e+03	4.0148924545e-01	-6.8638519193e-02	9.5564865735e-04	-6.8643298234e-02	-9.5433626370e-04	5.9851075455e-01	
2.7230000000e+03	4.0146770022e-01	-6.8638983326e-02	9.5455870394e-04	-6.8643490739e-02	-9.5322155711e-04	5.9853229978e-01	
2.7240000000e+03	4.0144617825e-01	-6.8639882845e-02	9.5289604372e-04	-6.8643542130e-02	-9.5166327954e-04	5.9855382175e-01	
2.7250000000e+03	4.0142468390e-01	-6.8640199390e-02	9.5192480601e-04	-6.8643500727e-02	-9.5051520002e-04	5.9857531610e-01	
2.7260000000e+03	4.0140323376e-01	-6.8639611434e-02	9.5236447580e-04	-6.8643193701e-02	-9.5019469202e-04	5.9859676624e-01	
2.7270000000e+03	4.0138179198e-01	-6.8639009705e-02	9.5279789158e-04	-6.8642870493e-02	-9.4986684714e-04	5.9861820802e-01	
2.7280000000e+03	4.0136037001e-01	-6.8639715948e-02	9.5088859230e-04	-6.8642799049e-02	-9.4812487800e-04	5.9863962999e-01	
2.7290000000e+03	4.0133897961e-01	-6.8640010507e-02	9.4953504281e-04	-6.8642738399e-02	-9.4672872710e-04	5.9866102039e-01	
2.7300000000e+03	4.0131761873e-01	-6.8639735399e-02	9.4916125423e-04	-6.8642640669e-02	-9.4586677575e-04	5.9868238127e-01	
2.7310000000e+03	4.0129629049e-01	-6.8638740363e-02	9.5009461160e-04	-6.8642479060e-02	-9.4569814643e-04	5.9870370951e-01	
2.7320000000e+03	4.0127496025e-01	-6.8640112947e-02	9.4687010095e-04	-6.8642774846e-02	-9.4349247101e-04	5.9872503975e-01	
2.7330000000e+03	4.0125365640e-01	-6.8641352131e-02	9.4382464838e-04	-6.8643018843e-02	-9.4141639567e-04	5.9874634360e-01	
2.7340000000e+03	4.0123238611e-01	-6.8641804724e-02	9.4216750230e-04	-6.8643089475e-02	-9.4008839179e-04	5.9876761389e-01	
2.7350000000e+03	4.0121114361e-01	-6.8641811892e-02	9.4149081330e-04	-6.8643097120e-02	-9.3938266882e-04	5.9878885639e-01	
2.7360000000e+03	4.0118994017e-01	-6.8641275232e-02	9.4229933550e-04	-6.8643089709e-02	-9.3973075477e-04	5.9881005983e-01	
2.7370000000e+03	4.0116874184e-01	-6.8641141994e-02	9.4211055985e-04	-6.8643112139e-02	-9.3947414633e-04	5.9883125816e-01	
2.7380000000e+03	4.0114755556e-01	-6.8641814327e-02	9.3993274532e-04	-6.8643193097e-02	-9.3800833085e-04	5.9885244444e-01	
2.7390000000e+03	4.0112640295e-01	-6.8642189762e-02	9.3853774182e-04	-6.8643230644e-02	-9.3695260998e-04	5.9887359705e-01	
2.7400000000e+03	4.0110528109e-01	-6.8642353490e-02	9.3815344815e-04	-6.8643287180e-02	-9.3664278649e-04	5.9889471891e-01	
2.7410000000e+03	4.0108417253e-01	-6.8642487751e-02	9.3764854249e-04	-6.8643296632e-02	-9.3621539772e-04	5.9891582747e-01	
2.7420000000e+03	4.0106306760e-01	-6.8642973089e-02	9.3384896003e-04	-6.8642974401e-02	-9.3319365087e-04	5.9893693240e-01	
2.7430000000e+03	4.0104200023e-01	-6.8643109784e-02	9.3181877632e-04	-6.8642761166e-02	-9.3159179996e-04	5.9895799977e-01	
2.7440000000e+03	4.0102097253e-01	-6.8643122253e-02	9.3058287159e-04	-6.8642594034e-02	-9.3059386219e-04	5.9897902747e-01	
2.7450000000e+03	4.0099997171e-01	-6.8643127997e-02	9.2966660083e-04	-6.8642458475e-02	-9.2984920342e-04	5.9900002829e-01	
2.7460000000e+03	4.0097899291e-01	-6.8643128230e-02	9.2901222847e-04	-6.8642348787e-02	-9.2931207380e-04	5.9902100709e-01	
2.7470000000e+03	4.0095804290e-01	-6.8643133707e-02	9.2744348474e-04	-6.8642251155e-02	-9.2811176607e-04	5.9904195710e-01	
2.7480000000e+03	4.0093712428e-01	-6.8643168992e-02	9.2617812073e-04	-6.8642258770e-02	-9.2740352607e-04	5.9906287572e-01	
2.7490000000e+03	4.0091623343e-01	-6.8643236023e-02	9.2547128957e-04	-6.8642380043e-02	-9.2740173510e-04	5.9908376657e-01	
2.7500000000e+03	4.0089535826e-01	-6.8643211909e-02	9.2335797049e-04	-6.8642347912e-02	-9.2539934177e-04	5.9910464174e-01	
2.7510000000e+03	4.0087451319e-01	-6.8643196099e-02	9.2155269635e-04	-6.8642365481e-02	-9.2359566519e-04	5.9912548681e-01	
2.7520000000e+03	4.0085369837e-01	-6.8643217937e-02	9.2041878898e-04	-6.8642521489e-02	-9.2258142677e-04	5.9914630163e-01	
2.7530000000e+03	4.0083291803e-01	-6.8643287211e-02	9.1998449173e-04	-6.8642883065e-02	-9.2250083248e-04	5.9916708197e-01	
2.7540000000e+03	4.0081215134e-01	-6.8643301516e-02	9.1897172079e-04	-6.8643035860e-02	-9.2134103567e-04	5.9918784866e-01	
2.7550000000e+03	4.0079140642e-01	-6.8643291474e-02	9.1766880547e-04	-6.8643086516e-02	-9.1964434777e-04	5.9920859358e-01	
2.7560000000e+03	4.0077069228e-01	-6.8643332641e-02	9.1681108228e-04	-6.8643304973e-02	-9.1879037984e-04	5.9922930772e-01	
2.7570000000e+03	4.0075000888e-01	-6.8643416035e-02	9.1610183702e-04	-6.8643625700e-02	-9.1836186380e-04	5.9924999112e-01	
2.7580000000e+03	4.0072933867e-01	-6.8643466207e-02	9.1520352606e-04	-6.8643851207e-02	-9.1762091036e-04	5.9927066133e-01	
2.7590000000e+03	4.0070868300e-01	-6.8643353878e-02	9.1347703621e-04	-6.8643630687e-02	-9.1532189052e-04	5.9929131700e-01	
2.7600000000e+03	4.0068806406e-01	-6.8643393682e-02	9.1259579346e-04	-6.8643693258e-02	-9.1406483793e-04	5.9931193594e-01	
2.7610000000e+03	4.0066747725e-01	-6.8643829427e-02	9.1314005981e-04	-6.8644225722e-02	-9.1417873092e-04	5.9933252275e-01	
2.7620000000e+03	4.0064691080e-01	-6.8644518284e-02	9.1459326596e-04	-6.8645057767e-02	-9.1516497100e-04	5.9935308920e-01	
2.7630000000e+03	4.0062634813e-01	-6.8644633374e-02	9.1377476470e-04	-6.8644993762e-02	-9.1355427213e-04	5.9937365187e-01	
2.7640000000e+03	4.0060579928e-01	-6.8644581424e-02	9.1236304746e-04	-6.8644751823e-02	-9.1149224762e-04	5.9939420072e-01	
2.7650000000e+03	4.0058526939e-01	-6.8644508899e-02	9.1090898388e-04	-6.8644551483e-02	-9.0963076162e-04	5.9941473061e-01	
2.7660000000e+03	4.0056476374e-01	-6.8644531104e-02	9.0972858940e-04	-6.8644475006e-02	-9.0819605984e-04	5.9943523626e-01	
2.7670000000e+03	4.0054428914e-01	-6.8644889595e-02	9.0936849561e-04	-6.8644649831e-02	-9.0744002041e-04	5.9945571086e-01	
2.7680000000e+03	4.0052383015e-01	-6.8645270439e-02	9.0911173709e-04	-6.8644856417e-02	-9.0675335052e-04	5.9947616985e-01	
2.7690000000e+03	4.0050338907e-01	-6.8645601802e-02	9.0881521862e-04	-6.8645050997e-02	-9.0600705061e-04	5.9949661093e-01	
2.7700000000e+03	4.0048300242e-01	-6.8647516492e-02	9.1201103131e-04	-6.8646337608e-02	-9.0701120967e-04	5.9951699758e-01	
2.7710000000e+03	4.0046261108e-01	-6.8648459795e-02	9.1326059518e-04	-6.8647031754e-02	-9.0691184728e-04	5.9953738892e-01	
2.7720000000e+03	4.0044218367e-01	-6.8644576374e-02	9.0465942276e-04	-6.8644730424e-02	-9.0137099645e-04	5.9955781633e-01	
2.7730000000e+03	4.0042182237e-01	-6.8643419599e-02	9.0143701992e-04	-6.8644139488e-02	-8.9894134174e-04	5.9957817763e-01	
2.7740000000e+03	4.0040150063e-01	-6.8643177204e-02	8.9989832854e-04	-6.8644085909e-02	-8.9743165637e-04	5.9959849937e-01	
2.7750000000e+03	4.0038121131e-01	-6.8643275269e-02	8.9882136641e-04	-6.8644189408e-02	-8.9620680237e-04	5.9961878869e-01	
2.7760000000e+03	4.0036094743e-01	-6.8643309619e-02	8.9744422148e-04	-6.8644220571e-02	-8.9497632427e-04	5.9963905257e-01	
2.7770000000e+03	4.0034071661e-01	-6.8643614885e-02	8.9637453044e-04	-6.8644362767e-02	-8.9401035120e-04	5.9965928339e-01	
2.7780000000e+03	4.0032052181e-01	-6.8644505087e-02	8.9621144922e-04	-6.8644793942e-02	-8.9355519150e-04	5.9967947819e-01	
2.7790000000e+03	4.0030033666e-01	-6.8645016183e-02	8.9543536730e-04	-6.8645025215e-02	-8.9290641035e-04	5.9969966334e-01	
2.7800000000e+03	4.0028017315e-01	-6.8644739524e-02	8.9338954941e-04	-6.8644842197e-02	-8.9186241215e-04	5.9971982685e-01	
2.7810000000e+03	4.0026004789e-01	-6.8645072412e-02	8.9246635195e-04	-6.8645017678e-02	-8.9137100218e-04	5.9973995211e-01	
2.7820000000e+03	4.0023993947e-01	-6.8645339782e-02	8.9153985411e-04	-6.8645170873e-02	-8.9078953263e-04	5.9976006053e-01	
2.7830000000e+03	4.0021985066e-01	-6.8645749862e-02	8.9089823920e-04	-6.8645464641e-02	-8.9032422554e-04	5.9978014934e-01	
2.7840000000e+03	4.0019981496e-01	-6.8648146396e-02	8.9313671053e-04	-6.8647355435e-02	-8.9178850599e-04	5.9980018504e-01	
2.7850000000e+03	4.0017978424e-01	-6.8650249415e-02	8.9482835951e-04	-6.8649027853e-02	-8.9267020115e-04	5.9982021576e-01	
2.7860000000e+03	4.0015976614e-01	-6.8651609098e-02	8.9513515922e-04	-6.8650147229e-02	-8.9207647597e-04	5.9984023386e-01	
2.7870000000e+03	4.0013971903e-01	-6.8647839064e-02	8.8885413709e-04	-6.8646947231e-02	-8.8712765658e-04	5.9986028097e-01	
2.7880000000e+03	4.0011971147e-01	-6.8645503252e-02	8.8471840227e-04	-6.8644990715e-02	-8.8387801152e-04	5.9988028853e-01	
2.7890000000e+03	4.0009974844e-01	-6.8645055610e-02	8.8314963420e-04	-6.8644765592e-02	-8.8246292621e-04	5.9990025156e-01	
2.7900000000e+03	4.0007981833e-01	-6.8645089576e-02	8.8209703365e-04	-6.8645051316e-02	-8.8138001090e-04	5.9992018167e-01	
2.7910000000e+03	4.0005990293e-01	-6.8645218469e-02	8.8107195971e-04	-6.8645403854e-02	-8.8030250026e-04	5.9994009707e-01	
2.7920000000e+03	4.0004001552e-01	-6.8645417610e-02	8.7990751429e-04	-6.8645720098e-02	-8.7910176028e-04	5.9995998448e-01	
2.7930000000e+03	4.0002017051e-01	-6.8646495689e-02	8.7960751874e-04	-6.8646933651e-02	-8.7830279360e-04	5.9997982949e-01	
2.7940000000e+03	4.0000033396e-01	-6.8647748875e-02	8.7947974539e-04	-6.8648325974e-02	-8.7758387122e-04	5.9999966604e-01	
2.7950000000e+03	3.9998052182e-01	-6.8647826673e-02	8.7813838331e-04	-6.8648186528e-02	-8.7628342903e-04	6.0001947818e-01	
2.7960000000e+03	3.9996073337e-01	-6.8647865307e-02	8.7685346236e-04	-6.8648024258e-02	-8.7502683718e-04	6.0003926663e-01	
2.7970000000e+03	3.9994096524e-01	-6.8648264640e-02	8.7601574961e-04	-6.8648373893e-02	-8.7398049779e-04	6.0005903476e-01	
2.7980000000e+03	3.9992124368e-01	-6.8651196202e-02	8.7732378785e-04	-6.8652301010e-02	-8.7353001405e-04	6.0007875632e-01	
2.7990000000e+03	3.9990153047e-01	-6.8654577067e-02	8.7885185004e-04	-6.8656908634e-02	-8.7304690675e-04	6.0009846953e-01	
