t	rho11	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	rho22	
2.7810000000e+03	3.8665697414e-01	-4.4453361881e-02	9.6158234163e-04	-4.4453361881e-02	-9.6158234163e-04	6.1334302586e-01	
2.7820000000e+03	3.8664974468e-01	-4.4454205215e-02	9.6021205966e-04	-4.4454205215e-02	-9.6021205966e-04	6.1335025532e-01	
2.7830000000e+03	3.8664252157e-01	-4.4456131917e-02	9.5845403383e-04	-4.4456131917e-02	-9.5845403383e-04	6.1335747843e-01	
2.7840000000e+03	3.8663531211e-01	-4.4459345136e-02	9.5623633696e-04	-4.4459345136e-02	-9.5623633696e-04	6.1336468789e-01	
2.7850000000e+03	3.8662811545e-01	-4.4461719396e-02	9.5432117494e-04	-4.4461719396e-02	-9.5432117494e-04	6.1337188455e-01	
2.7860000000e+03	3.8662093777e-01	-4.4463277065e-02	9.5270148703e-04	-4.4463277065e-02	-9.5270148703e-04	6.1337906223e-01	
2.7870000000e+03	3.8661376785e-01	-4.4465213726e-02	9.5094704847e-04	-4.4465213726e-02	-9.5094704847e-04	6.1338623215e-01	
2.7880000000e+03	3.8660661186e-01	-4.4467432718e-02	9.4909326385e-04	-4.4467432718e-02	-9.4909326385e-04	6.1339338814e-01	
2.7890000000e+03	3.8659947041e-01	-4.4469045334e-02	9.4745851369e-04	-4.4469045334e-02	-9.4745851369e-04	6.1340052959e-01	
2.7900000000e+03	3.8659234100e-01	-4.4471034219e-02	9.4569114859e-04	-4.4471034219e-02	-9.4569114859e-04	6.1340765900e-01	
2.7910000000e+03	3.8658522532e-01	-4.4472828059e-02	9.4399447593e-04	-4.4472828059e-02	-9.4399447593e-04	6.1341477468e-01	
2.7920000000e+03	3.8657812228e-01	-4.4474012148e-02	9.4251584507e-04	-4.4474012148e-02	-9.4251584507e-04	6.1342187772e-01	
2.7930000000e+03	3.8657103153e-01	-4.4475967673e-02	9.4076551326e-04	-4.4475967673e-02	-9.4076551326e-04	6.1342896847e-01	
2.7940000000e+03	3.8656395399e-01	-4.4477948627e-02	9.3900693603e-04	-4.4477948627e-02	-9.3900693603e-04	6.1343604601e-01	
2.7950000000e+03	3.8655688857e-01	-4.4479348689e-02	9.3745413717e-04	-4.4479348689e-02	-9.3745413717e-04	6.1344311143e-01	
2.7960000000e+03	3.8654983673e-01	-4.4481738931e-02	9.3555771379e-04	-4.4481738931e-02	-9.3555771379e-04	6.1345016327e-01	
2.7970000000e+03	3.8654279866e-01	-4.4483856080e-02	9.3375836407e-04	-4.4483856080e-02	-9.3375836407e-04	6.1345720134e-01	
2.7980000000e+03	3.8653577103e-01	-4.4485481848e-02	9.3213032959e-04	-4.4485481848e-02	-9.3213032959e-04	6.1346422897e-01	
2.7990000000e+03	3.8652876150e-01	-4.4486211187e-02	9.3080912921e-04	-4.4486211187e-02	-9.3080912921e-04	6.1347123850e-01	
2.8000000000e+03	3.8652175930e-01	-4.4487831226e-02	9.2918545965e-04	-4.4487831226e-02	-9.2918545965e-04	6.1347824070e-01	
2.8010000000e+03	3.8651476970e-01	-4.4490489306e-02	9.2720991088e-04	-4.4490489306e-02	-9.2720991088e-04	6.1348523030e-01	
2.8020000000e+03	3.8650779464e-01	-4.4492518397e-02	9.2545098759e-04	-4.4492518397e-02	-9.2545098759e-04	6.1349220536e-01	
2.8030000000e+03	3.8650083614e-01	-4.4493401127e-02	9.2407109988e-04	-4.4493401127e-02	-9.2407109988e-04	6.1349916386e-01	
2.8040000000e+03	3.8649388371e-01	-4.4494333633e-02	9.2267608368e-04	-4.4494333633e-02	-9.2267608368e-04	6.1350611629e-01	
2.8050000000e+03	3.8648694481e-01	-4.4497723716e-02	9.2047808113e-04	-4.4497723716e-02	-9.2047808113e-04	6.1351305519e-01	
2.8060000000e+03	3.8648002123e-01	-4.4500190348e-02	9.1858848504e-04	-4.4500190348e-02	-9.1858848504e-04	6.1351997877e-01	
2.8070000000e+03	3.8647311116e-01	-4.4502014486e-02	9.1690747721e-04	-4.4502014486e-02	-9.1690747721e-04	6.1352688884e-01	
2.8080000000e+03	3.8646620988e-01	-4.4503608343e-02	9.1530157826e-04	-4.4503608343e-02	-9.1530157826e-04	6.1353379012e-01	
2.8090000000e+03	3.8645932388e-01	-4.4505420093e-02	9.1362819973e-04	-4.4505420093e-02	-9.1362819973e-04	6.1354067612e-01	
2.8100000000e+03	3.8645245478e-01	-4.4505367996e-02	9.1251721724e-04	-4.4505367996e-02	-9.1251721724e-04	6.1354754522e-01	
2.8110000000e+03	3.8644559159e-01	-4.4504663627e-02	9.1160305102e-04	-4.4504663627e-02	-9.1160305102e-04	6.1355440841e-01	
2.8120000000e+03	3.8643874348e-01	-4.4506859959e-02	9.0980582452e-04	-4.4506859959e-02	-9.0980582452e-04	6.1356125652e-01	
2.8130000000e+03	3.8643190594e-01	-4.4509623037e-02	9.0784497800e-04	-4.4509623037e-02	-9.0784497800e-04	6.1356809406e-01	
2.8140000000e+03	3.8642507973e-01	-4.4512491493e-02	9.0586236266e-04	-4.4512491493e-02	-9.0586236266e-04	6.1357492027e-01	
2.8150000000e+03	3.8641826653e-01	-4.4515153640e-02	9.0395043616e-04	-4.4515153640e-02	-9.0395043616e-04	6.1358173347e-01	
2.8160000000e+03	3.8641146897e-01	-4.4517223927e-02	9.0221371445e-04	-4.4517223927e-02	-9.0221371445e-04	6.1358853103e-01	
2.8170000000e+03	3.8640468332e-01	-4.4518538075e-02	9.0068371860e-04	-4.4518538075e-02	-9.0068371860e-04	6.1359531668e-01	
2.8180000000e+03	3.8639790679e-01	-4.4519239583e-02	8.9932006941e-04	-4.4519239583e-02	-8.9932006941e-04	6.1360209321e-01	
2.8190000000e+03	3.8639114194e-01	-4.4523802377e-02	8.9693644225e-04	-4.4523802377e-02	-8.9693644225e-04	6.1360885806e-01	
2.8200000000e+03	3.8638439135e-01	-4.4526241371e-02	8.9512500059e-04	-4.4526241371e-02	-8.9512500059e-04	6.1361560865e-01	
2.8210000000e+03	3.8637765667e-01	-4.4527971368e-02	8.9350307216e-04	-4.4527971368e-02	-8.9350307216e-04	6.1362234333e-01	
2.8220000000e+03	3.8637093286e-01	-4.4529428840e-02	8.9194877409e-04	-4.4529428840e-02	-8.9194877409e-04	6.1362906714e-01	
2.8230000000e+03	3.8636421854e-01	-4.4530648361e-02	8.9045352665e-04	-4.4530648361e-02	-8.9045352665e-04	6.1363578146e-01	
2.8240000000e+03	3.8635751831e-01	-4.4532325755e-02	8.8884595591e-04	-4.4532325755e-02	-8.8884595591e-04	6.1364248169e-01	
2.8250000000e+03	3.8635083030e-01	-4.4533447764e-02	8.8736068996e-04	-4.4533447764e-02	-8.8736068996e-04	6.1364916970e-01	
2.8260000000e+03	3.8634415607e-01	-4.4533219556e-02	8.8618033315e-04	-4.4533219556e-02	-8.8618033315e-04	6.1365584393e-01	
2.8270000000e+03	3.8633749060e-01	-4.4534485086e-02	8.8466095645e-04	-4.4534485086e-02	-8.8466095645e-04	6.1366250940e-01	
2.8280000000e+03	3.8633083659e-01	-4.4537139213e-02	8.8282868966e-04	-4.4537139213e-02	-8.8282868966e-04	6.1366916341e-01	
2.8290000000e+03	3.8632419588e-01	-4.4539562021e-02	8.8105895576e-04	-4.4539562021e-02	-8.8105895576e-04	6.1367580412e-01	
2.8300000000e+03	3.8631756972e-01	-4.4541416787e-02	8.7941392710e-04	-4.4541416787e-02	-8.7941392710e-04	6.1368243028e-01	
2.8310000000e+03	3.8631095459e-01	-4.4542366360e-02	8.7794353617e-04	-4.4542366360e-02	-8.7794353617e-04	6.1368904541e-01	
2.8320000000e+03	3.8630435045e-01	-4.4542274802e-02	8.7667070729e-04	-4.4542274802e-02	-8.7667070729e-04	6.1369564955e-01	
2.8330000000e+03	3.8629775716e-01	-4.4546062568e-02	8.7467609325e-04	-4.4546062568e-02	-8.7467609325e-04	6.1370224284e-01	
2.8340000000e+03	3.8629117656e-01	-4.4549652330e-02	8.7273198937e-04	-4.4549652330e-02	-8.7273198937e-04	6.1370882344e-01	
2.8350000000e+03	3.8628460929e-01	-4.4552025893e-02	8.7102092943e-04	-4.4552025893e-02	-8.7102092943e-04	6.1371539071e-01	
2.8360000000e+03	3.8627805366e-01	-4.4553619460e-02	8.6944775871e-04	-4.4553619460e-02	-8.6944775871e-04	6.1372194634e-01	
2.8370000000e+03	3.8627151185e-01	-4.4554362351e-02	8.6801394308e-04	-4.4554362351e-02	-8.6801394308e-04	6.1372848815e-01	
2.8380000000e+03	3.8626497825e-01	-4.4555721230e-02	8.6648143430e-04	-4.4555721230e-02	-8.6648143430e-04	6.1373502175e-01	
2.8390000000e+03	3.8625845662e-01	-4.4557712471e-02	8.6484616789e-04	-4.4557712471e-02	-8.6484616789e-04	6.1374154338e-01	
2.8400000000e+03	3.8625195073e-01	-4.4558739655e-02	8.6335369028e-04	-4.4558739655e-02	-8.6335369028e-04	6.1374804927e-01	
2.8410000000e+03	3.8624545323e-01	-4.4560907653e-02	8.6170784361e-04	-4.4560907653e-02	-8.6170784361e-04	6.1375454677e-01	
2.8420000000e+03	3.8623896850e-01	-4.4563583402e-02	8.5999817248e-04	-4.4563583402e-02	-8.5999817248e-04	6.1376103150e-01	
2.8430000000e+03	3.8623249462e-01	-4.4565510444e-02	8.5839456809e-04	-4.4565510444e-02	-8.5839456809e-04	6.1376750538e-01	
2.8440000000e+03	3.8622603676e-01	-4.4566488976e-02	8.5690745442e-04	-4.4566488976e-02	-8.5690745442e-04	6.1377396324e-01	
2.8450000000e+03	3.8621958605e-01	-4.4568046444e-02	8.5535537605e-04	-4.4568046444e-02	-8.5535537605e-04	6.1378041395e-01	
2.8460000000e+03	3.8621314773e-01	-4.4570240131e-02	8.5373192848e-04	-4.4570240131e-02	-8.5373192848e-04	6.1378685227e-01	
2.8470000000e+03	3.8620672313e-01	-4.4571691649e-02	8.5219188081e-04	-4.4571691649e-02	-8.5219188081e-04	6.1379327687e-01	
2.8480000000e+03	3.8620031024e-01	-4.4573105451e-02	8.5065485302e-04	-4.4573105451e-02	-8.5065485302e-04	6.1379968976e-01	
2.8490000000e+03	3.8619390621e-01	-4.4574490199e-02	8.4911992229e-04	-4.4574490199e-02	-8.4911992229e-04	6.1380609379e-01	
2.8500000000e+03	3.8618751646e-01	-4.4575826590e-02	8.4758780845e-04	-4.4575826590e-02	-8.4758780845e-04	6.1381248354e-01	
2.8510000000e+03	3.8618113875e-01	-4.4577027467e-02	8.4606372761e-04	-4.4577027467e-02	-8.4606372761e-04	6.1381886125e-01	
2.8520000000e+03	3.8617476957e-01	-4.4578261678e-02	8.4453662527e-04	-4.4578261678e-02	-8.4453662527e-04	6.1382523043e-01	
2.8530000000e+03	3.8616841411e-01	-4.4579905523e-02	8.4298068720e-04	-4.4579905523e-02	-8.4298068720e-04	6.1383158589e-01	
2.8540000000e+03	3.8616207222e-01	-4.4580253037e-02	8.4149502061e-04	-4.4580253037e-02	-8.4149502061e-04	6.1383792778e-01	
2.8550000000e+03	3.8615573664e-01	-4.4581348409e-02	8.3997448228e-04	-4.4581348409e-02	-8.3997448228e-04	6.1384426336e-01	
2.8560000000e+03	3.8614941542e-01	-4.4587100230e-02	8.3822990602e-04	-4.4587100230e-02	-8.3822990602e-04	6.1385058458e-01	
2.8570000000e+03	3.8614310663e-01	-4.4589572673e-02	8.3666067766e-04	-4.4589572673e-02	-8.3666067766e-04	6.1385689337e-01	
2.8580000000e+03	3.8613680791e-01	-4.4591239533e-02	8.3513267093e-04	-4.4591239533e-02	-8.3513267093e-04	6.1386319209e-01	
2.8590000000e+03	3.8613052616e-01	-4.4591971237e-02	8.3364033636e-04	-4.4591971237e-02	-8.3364033636e-04	6.1386947384e-01	
2.8600000000e+03	3.8612424563e-01	-4.4592788571e-02	8.3214516596e-04	-4.4592788571e-02	-8.3214516596e-04	6.1387575437e-01	
2.8610000000e+03	3.8611798300e-01	-4.4594872340e-02	8.3060805466e-04	-4.4594872340e-02	-8.3060805466e-04	6.1388201700e-01	
2.8620000000e+03	3.8611173267e-01	-4.4596168722e-02	8.2909217681e-04	-4.4596168722e-02	-8.2909217681e-04	6.1388826733e-01	
2.8630000000e+03	3.8610548928e-01	-4.4597537982e-02	8.2757887143e-04	-4.4597537982e-02	-8.2757887143e-04	6.1389451072e-01	
2.8640000000e+03	3.8609925914e-01	-4.4600426895e-02	8.2604519600e-04	-4.4600426895e-02	-8.2604519600e-04	6.1390074086e-01	
2.8650000000e+03	3.8609304207e-01	-4.4602302407e-02	8.2453414001e-04	-4.4602302407e-02	-8.2453414001e-04	6.1390695793e-01	
2.8660000000e+03	3.8608683812e-01	-4.4603276420e-02	8.2302861588e-04	-4.4603276420e-02	-8.2302861588e-04	6.1391316188e-01	
2.8670000000e+03	3.8608063853e-01	-4.4603949428e-02	8.2152493882e-04	-4.4603949428e-02	-8.2152493882e-04	6.1391936147e-01	
2.8680000000e+03	3.8607445593e-01	-4.4605991956e-02	8.2002157942e-04	-4.4605991956e-02	-8.2002157942e-04	6.1392554407e-01	
2.8690000000e+03	3.8606828422e-01	-4.4607418161e-02	8.1851646433e-04	-4.4607418161e-02	-8.1851646433e-04	6.1393171578e-01	
2.8700000000e+03	3.8606211991e-01	-4.4608624285e-02	8.1701266278e-04	-4.4608624285e-02	-8.1701266278e-04	6.1393788009e-01	
2.8710000000e+03	3.8605596969e-01	-4.4611085349e-02	8.1552846852e-04	-4.4611085349e-02	-8.1552846852e-04	6.1394403031e-01	
2.8720000000e+03	3.8604983216e-01	-4.4612821119e-02	8.1403876389e-04	-4.4612821119e-02	-8.1403876389e-04	6.1395016784e-01	
2.8730000000e+03	3.8604370463e-01	-4.4613282217e-02	8.1251893272e-04	-4.4613282217e-02	-8.1251893272e-04	6.1395629537e-01	
2.8740000000e+03	3.8603758739e-01	-4.4612219782e-02	8.1096034525e-04	-4.4612219782e-02	-8.1096034525e-04	6.1396241261e-01	
2.8750000000e+03	3.8603148072e-01	-4.4613182408e-02	8.0945303428e-04	-4.4613182408e-02	-8.0945303428e-04	6.1396851928e-01	
2.8760000000e+03	3.8602538489e-01	-4.4615682479e-02	8.0798812589e-04	-4.4615682479e-02	-8.0798812589e-04	6.1397461511e-01	
2.8770000000e+03	3.8601930061e-01	-4.4618512029e-02	8.0654362824e-04	-4.4618512029e-02	-8.0654362824e-04	6.1398069939e-01	
2.8780000000e+03	3.8601322951e-01	-4.4621132847e-02	8.0510301755e-04	-4.4621132847e-02	-8.0510301755e-04	6.1398677049e-01	
2.8790000000e+03	3.8600716878e-01	-4.4623313254e-02	8.0365187708e-04	-4.4623313254e-02	-8.0365187708e-04	6.1399283122e-01	
2.8800000000e+03	3.8600111781e-01	-4.4624924864e-02	8.0218154244e-04	-4.4624924864e-02	-8.0218154244e-04	6.1399888219e-01	
2.8810000000e+03	3.8599507839e-01	-4.4625690971e-02	8.0067754105e-04	-4.4625690971e-02	-8.0067754105e-04	6.1400492161e-01	
2.8820000000e+03	3.8598904959e-01	-4.4628409330e-02	7.9926730898e-04	-4.4628409330e-02	-7.9926730898e-04	6.1401095041e-01	
2.8830000000e+03	3.8598303287e-01	-4.4631035842e-02	7.9785796881e-04	-4.4631035842e-02	-7.9785796881e-04	6.1401696713e-01	
2.8840000000e+03	3.8597702716e-01	-4.4632788781e-02	7.9641102967e-04	-4.4632788781e-02	-7.9641102967e-04	6.1402297284e-01	
2.8850000000e+03	3.8597103014e-01	-4.4634073486e-02	7.9494323786e-04	-4.4634073486e-02	-7.9494323786e-04	6.1402896986e-01	
2.8860000000e+03	3.8596504590e-01	-4.4636046212e-02	7.9351531920e-04	-4.4636046212e-02	-7.9351531920e-04	6.1403495410e-01	
2.8870000000e+03	3.8595907411e-01	-4.4637627330e-02	7.9206943625e-04	-4.4637627330e-02	-7.9206943625e-04	6.1404092589e-01	
2.8880000000e+03	3.8595310868e-01	-4.4639033616e-02	7.9061596827e-04	-4.4639033616e-02	-7.9061596827e-04	6.1404689132e-01	
2.8890000000e+03	3.8594715684e-01	-4.4640906951e-02	7.8919263351e-04	-4.4640906951e-02	-7.8919263351e-04	6.1405284316e-01	
2.8900000000e+03	3.8594121909e-01	-4.4642029844e-02	7.8772879787e-04	-4.4642029844e-02	-7.8772879788e-04	6.1405878091e-01	
2.8910000000e+03	3.8593528558e-01	-4.4643145475e-02	7.8626567063e-04	-4.4643145475e-02	-7.8626567063e-04	6.1406471442e-01	
2.8920000000e+03	3.8592936667e-01	-4.4644838166e-02	7.8484051482e-04	-4.4644838166e-02	-7.8484051482e-04	6.1407063333e-01	
2.8930000000e+03	3.8592346057e-01	-4.4645156657e-02	7.8333292745e-04	-4.4645156657e-02	-7.8333292745e-04	6.1407653943e-01	
2.8940000000e+03	3.8591755840e-01	-4.4645054150e-02	7.8180008646e-04	-4.4645054150e-02	-7.8180008646e-04	6.1408244160e-01	
2.8950000000e+03	3.8591167287e-01	-4.4647476937e-02	7.8042937079e-04	-4.4647476937e-02	-7.8042937079e-04	6.1408832713e-01	
2.8960000000e+03	3.8590579725e-01	-4.4649603140e-02	7.7904318001e-04	-4.4649603140e-02	-7.7904318001e-04	6.1409420275e-01	
2.8970000000e+03	3.8589993110e-01	-4.4651222412e-02	7.7762768255e-04	-4.4651222412e-02	-7.7762768255e-04	6.1410006890e-01	
2.8980000000e+03	3.8589407540e-01	-4.4652133787e-02	7.7616994197e-04	-4.4652133787e-02	-7.7616994197e-04	6.1410592460e-01	
2.8990000000e+03	3.8588823184e-01	-4.4654090399e-02	7.7478276965e-04	-4.4654090399e-02	-7.7478276965e-04	6.1411176816e-01	
2.9000000000e+03	3.8588239837e-01	-4.4655965699e-02	7.7339326034e-04	-4.4655965699e-02	-7.7339326034e-04	6.1411760163e-01	
2.9010000000e+03	3.8587657323e-01	-4.4657331099e-02	7.7197347992e-04	-4.4657331099e-02	-7.7197347992e-04	6.1412342677e-01	
2.9020000000e+03	3.8587076362e-01	-4.4656384254e-02	7.7041130805e-04	-4.4656384254e-02	-7.7041130805e-04	6.1412923638e-01	
2.9030000000e+03	3.8586495939e-01	-4.4656873120e-02	7.6894208012e-04	-4.4656873120e-02	-7.6894208012e-04	6.1413504061e-01	
2.9040000000e+03	3.8585916714e-01	-4.4660363622e-02	7.6766727389e-04	-4.4660363622e-02	-7.6766727389e-04	6.1414083286e-01	
2.9050000000e+03	3.8585338712e-01	-4.4663645175e-02	7.6638073054e-04	-4.4663645175e-02	-7.6638073054e-04	6.1414661288e-01	
2.9060000000e+03	3.8584761796e-01	-4.4666052365e-02	7.6504125781e-04	-4.4666052365e-02	-7.6504125781e-04	6.1415238204e-01	
2.9070000000e+03	3.8584185930e-01	-4.4667771756e-02	7.6366172292e-04	-4.4667771756e-02	-7.6366172292e-04	6.1415814070e-01	
2.9080000000e+03	3.8583610856e-01	-4.4669031117e-02	7.6225631440e-04	-4.4669031117e-02	-7.6225631440e-04	6.1416389144e-01	
2.9090000000e+03	3.8583037122e-01	-4.4669627734e-02	7.6081592791e-04	-4.4669627734e-02	-7.6081592791e-04	6.1416962878e-01	
2.9100000000e+03	3.8582464175e-01	-4.4671452069e-02	7.5944952079e-04	-4.4671452069e-02	-7.5944952079e-04	6.1417535825e-01	
2.9110000000e+03	3.8581892416e-01	-4.4673954179e-02	7.5812563475e-04	-4.4673954179e-02	-7.5812563475e-04	6.1418107584e-01	
2.9120000000e+03	3.8581321573e-01	-4.4675684020e-02	7.5675882357e-04	-4.4675684020e-02	-7.5675882357e-04	6.1418678427e-01	
2.9130000000e+03	3.8580752109e-01	-4.4676461202e-02	7.5534325425e-04	-4.4676461202e-02	-7.5534325425e-04	6.1419247891e-01	
2.9140000000e+03	3.8580183284e-01	-4.4677768176e-02	7.5395813600e-04	-4.4677768176e-02	-7.5395813600e-04	6.1419816716e-01	
2.9150000000e+03	3.8579615569e-01	-4.4679715456e-02	7.5261099173e-04	-4.4679715456e-02	-7.5261099173e-04	6.1420384431e-01	
2.9160000000e+03	3.8579049096e-01	-4.4680861549e-02	7.5122538023e-04	-4.4680861549e-02	-7.5122538023e-04	6.1420950904e-01	
2.9170000000e+03	3.8578483540e-01	-4.4682332156e-02	7.4985854321e-04	-4.4682332156e-02	-7.4985854321e-04	6.1421516460e-01	
2.9180000000e+03	3.8577918943e-01	-4.4683624451e-02	7.4848739329e-04	-4.4683624451e-02	-7.4848739329e-04	6.1422081057e-01	
2.9190000000e+03	3.8577355526e-01	-4.4683719841e-02	7.4706574483e-04	-4.4683719841e-02	-7.4706574483e-04	6.1422644474e-01	
2.9200000000e+03	3.8576792945e-01	-4.4685338455e-02	7.4571404454e-04	-4.4685338455e-02	-7.4571404454e-04	6.1423207055e-01	
2.9210000000e+03	3.8576231471e-01	-4.4687961456e-02	7.4440923927e-04	-4.4687961456e-02	-7.4440923927e-04	6.1423768529e-01	
2.9220000000e+03	3.8575670908e-01	-4.4689975912e-02	7.4307843553e-04	-4.4689975912e-02	-7.4307843553e-04	6.1424329092e-01	
2.9230000000e+03	3.8575111724e-01	-4.4691081420e-02	7.4171523964e-04	-4.4691081420e-02	-7.4171523964e-04	6.1424888276e-01	
2.9240000000e+03	3.8574553297e-01	-4.4692470060e-02	7.4036458107e-04	-4.4692470060e-02	-7.4036458107e-04	6.1425446703e-01	
2.9250000000e+03	3.8573995803e-01	-4.4693913385e-02	7.3901992758e-04	-4.4693913385e-02	-7.3901992758e-04	6.1426004197e-01	
2.9260000000e+03	3.8573439632e-01	-4.4694009053e-02	7.3763803472e-04	-4.4694009053e-02	-7.3763803472e-04	6.1426560368e-01	
2.9270000000e+03	3.8572884143e-01	-4.4695510900e-02	7.3629927612e-04	-4.4695510900e-02	-7.3629927612e-04	6.1427115857e-01	
2.9280000000e+03	3.8572329783e-01	-4.4698376102e-02	7.3500265254e-04	-4.4698376102e-02	-7.3500265254e-04	6.1427670217e-01	
2.9290000000e+03	3.8571776345e-01	-4.4700475031e-02	7.3368357332e-04	-4.4700475031e-02	-7.3368357332e-04	6.1428223655e-01	
2.9300000000e+03	3.8571224248e-01	-4.4701710508e-02	7.3234631663e-04	-4.4701710508e-02	-7.3234631663e-04	6.1428775752e-01	
2.9310000000e+03	3.8570672952e-01	-4.4702887785e-02	7.3101105054e-04	-4.4702887785e-02	-7.3101105054e-04	6.1429327048e-01	
2.9320000000e+03	3.8570122401e-01	-4.4704020879e-02	7.2967779359e-04	-4.4704020879e-02	-7.2967779359e-04	6.1429877599e-01	
2.9330000000e+03	3.8569573284e-01	-4.4705406124e-02	7.2835371775e-04	-4.4705406124e-02	-7.2835371775e-04	6.1430426716e-01	
2.9340000000e+03	3.8569025125e-01	-4.4705132567e-02	7.2702007632e-04	-4.4705132567e-02	-7.2702007632e-04	6.1430974875e-01	
2.9350000000e+03	3.8568477618e-01	-4.4703731569e-02	7.2567993342e-04	-4.4703731569e-02	-7.2567993342e-04	6.1431522382e-01	
2.9360000000e+03	3.8567931374e-01	-4.4705202292e-02	7.2437314615e-04	-4.4705202292e-02	-7.2437314615e-04	6.1432068626e-01	
2.9370000000e+03	3.8567386021e-01	-4.4707736502e-02	7.2307380660e-04	-4.4707736502e-02	-7.2307380660e-04	6.1432613979e-01	
2.9380000000e+03	3.8566841594e-01	-4.4710680789e-02	7.2177189278e-04	-4.4710680789e-02	-7.2177189278e-04	6.1433158406e-01	
2.9390000000e+03	3.8566298254e-01	-4.4713494772e-02	7.2046372796e-04	-4.4713494772e-02	-7.2046372796e-04	6.1433701746e-01	
2.9400000000e+03	3.8565756029e-01	-4.4715620276e-02	7.1915467329e-04	-4.4715620276e-02	-7.1915467329e-04	6.1434243971e-01	
2.9410000000e+03	3.8565214765e-01	-4.4717115052e-02	7.1785096408e-04	-4.4717115052e-02	-7.1785096408e-04	6.1434785235e-01	
2.9420000000e+03	3.8564674209e-01	-4.4718242938e-02	7.1655160266e-04	-4.4718242938e-02	-7.1655160266e-04	6.1435325791e-01	
2.9430000000e+03	3.8564134962e-01	-4.4719352072e-02	7.1525814685e-04	-4.4719352072e-02	-7.1525814685e-04	6.1435865038e-01	
2.9440000000e+03	3.8563596642e-01	-4.4720188219e-02	7.1397459700e-04	-4.4720188219e-02	-7.1397459700e-04	6.1436403358e-01	
2.9450000000e+03	3.8563059000e-01	-4.4721032154e-02	7.1269350350e-04	-4.4721032154e-02	-7.1269350350e-04	6.1436941000e-01	
2.9460000000e+03	3.8562522589e-01	-4.4723635784e-02	7.1137659570e-04	-4.4723635784e-02	-7.1137659570e-04	6.1437477411e-01	
2.9470000000e+03	3.8561987239e-01	-4.4725570529e-02	7.1007401896e-04	-4.4725570529e-02	-7.1007401896e-04	6.1438012761e-01	
2.9480000000e+03	3.8561452822e-01	-4.4726813566e-02	7.0879338791e-04	-4.4726813566e-02	-7.0879338791e-04	6.1438547178e-01	
2.9490000000e+03	3.8560919099e-01	-4.4727518770e-02	7.0753105735e-04	-4.4727518770e-02	-7.0753105735e-04	6.1439080901e-01	
2.9500000000e+03	3.8560386534e-01	-4.4730521332e-02	7.0618990516e-04	-4.4730521332e-02	-7.0618990516e-04	6.1439613466e-01	
2.9510000000e+03	3.8559855050e-01	-4.4732402657e-02	7.0488802275e-04	-4.4732402657e-02	-7.0488802275e-04	6.1440144950e-01	
2.9520000000e+03	3.8559324654e-01	-4.4733600920e-02	7.0361604022e-04	-4.4733600920e-02	-7.0361604022e-04	6.1440675346e-01	
2.9530000000e+03	3.8558794690e-01	-4.4734558068e-02	7.0235511422e-04	-4.4734558068e-02	-7.0235511422e-04	6.1441205310e-01	
2.9540000000e+03	3.8558266189e-01	-4.4736086627e-02	7.0107320408e-04	-4.4736086627e-02	-7.0107320408e-04	6.1441733811e-01	
2.9550000000e+03	3.8557738683e-01	-4.4736531602e-02	6.9985378000e-04	-4.4736531602e-02	-6.9985378000e-04	6.1442261317e-01	
2.9560000000e+03	3.8557211757e-01	-4.4736336495e-02	6.9867122535e-04	-4.4736336495e-02	-6.9867122535e-04	6.1442788243e-01	
2.9570000000e+03	3.8556686005e-01	-4.4738053219e-02	6.9738814740e-04	-4.4738053219e-02	-6.9738814740e-04	6.1443313995e-01	
2.9580000000e+03	3.8556161178e-01	-4.4739957501e-02	6.9609704403e-04	-4.4739957501e-02	-6.9609704403e-04	6.1443838822e-01	
2.9590000000e+03	3.8555637165e-01	-4.4741412150e-02	6.9483406528e-04	-4.4741412150e-02	-6.9483406528e-04	6.1444362835e-01	
2.9600000000e+03	3.8555114460e-01	-4.4741640292e-02	6.9365946145e-04	-4.4741640292e-02	-6.9365946145e-04	6.1444885540e-01	
2.9610000000e+03	3.8554592305e-01	-4.4744259954e-02	6.9231264807e-04	-4.4744259954e-02	-6.9231264807e-04	6.1445407695e-01	
2.9620000000e+03	3.8554071274e-01	-4.4747484215e-02	6.9092075668e-04	-4.4747484215e-02	-6.9092075668e-04	6.1445928726e-01	
2.9630000000e+03	3.8553551316e-01	-4.4749163051e-02	6.8964111707e-04	-4.4749163051e-02	-6.8964111707e-04	6.1446448684e-01	
2.9640000000e+03	3.8553032105e-01	-4.4750382594e-02	6.8839842677e-04	-4.4750382594e-02	-6.8839842677e-04	6.1446967895e-01	
2.9650000000e+03	3.8552514225e-01	-4.4750910256e-02	6.8721815751e-04	-4.4750910256e-02	-6.8721815751e-04	6.1447485775e-01	
2.9660000000e+03	3.8551996727e-01	-4.4751711775e-02	6.8601624312e-04	-4.4751711775e-02	-6.8601624312e-04	6.1448003273e-01	
2.9670000000e+03	3.8551480366e-01	-4.4753327555e-02	6.8474997113e-04	-4.4753327555e-02	-6.8474997113e-04	6.1448519634e-01	
2.9680000000e+03	3.8550965302e-01	-4.4753719312e-02	6.8360240188e-04	-4.4753719312e-02	-6.8360240188e-04	6.1449034698e-01	
