t	rho11	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	rho22	
8.5290000000e+03	3.9438636671e-01	-4.0629491944e-02	3.4270014750e-04	-4.0629492241e-02	-3.4269994554e-04	6.0561363329e-01	
8.5300000000e+03	3.9438121459e-01	-4.0626841135e-02	3.4355506198e-04	-4.0626840359e-02	-3.4355600440e-04	6.0561878541e-01	
8.5310000000e+03	3.9437606083e-01	-4.0626500061e-02	3.4352154543e-04	-4.0626499301e-02	-3.4352278757e-04	6.0562393917e-01	
8.5320000000e+03	3.9437090727e-01	-4.0627637694e-02	3.4291924865e-04	-4.0627637775e-02	-3.4292024725e-04	6.0562909273e-01	
8.5330000000e+03	3.9436575724e-01	-4.0627992069e-02	3.4261835498e-04	-4.0627992636e-02	-3.4261936850e-04	6.0563424276e-01	
8.5340000000e+03	3.9436061252e-01	-4.0626453996e-02	3.4304573276e-04	-4.0626453852e-02	-3.4304735594e-04	6.0563938748e-01	
8.5350000000e+03	3.9435546294e-01	-4.0629587030e-02	3.4167602305e-04	-4.0629588828e-02	-3.4167668069e-04	6.0564453706e-01	
8.5360000000e+03	3.9435031985e-01	-4.0630066059e-02	3.4132763197e-04	-4.0630068050e-02	-3.4132815548e-04	6.0564968015e-01	
8.5370000000e+03	3.9434518131e-01	-4.0629160061e-02	3.4151229715e-04	-4.0629161379e-02	-3.4151306992e-04	6.0565481869e-01	
8.5380000000e+03	3.9434004436e-01	-4.0628378433e-02	3.4164919052e-04	-4.0628379128e-02	-3.4165014159e-04	6.0565995564e-01	
8.5390000000e+03	3.9433490904e-01	-4.0628299975e-02	3.4151560848e-04	-4.0628300486e-02	-3.4151648765e-04	6.0566509096e-01	
8.5400000000e+03	3.9432977549e-01	-4.0628428701e-02	3.4130235634e-04	-4.0628429150e-02	-3.4130309551e-04	6.0567022451e-01	
8.5410000000e+03	3.9432464325e-01	-4.0629313634e-02	3.4079819464e-04	-4.0629314444e-02	-3.4079856755e-04	6.0567535675e-01	
8.5420000000e+03	3.9431951623e-01	-4.0628389293e-02	3.4099016853e-04	-4.0628389529e-02	-3.4099082346e-04	6.0568048377e-01	
8.5430000000e+03	3.9431438984e-01	-4.0628339437e-02	3.4084576999e-04	-4.0628339599e-02	-3.4084640782e-04	6.0568561016e-01	
8.5440000000e+03	3.9430926583e-01	-4.0628376669e-02	3.4066793451e-04	-4.0628376748e-02	-3.4066857225e-04	6.0569073417e-01	
8.5450000000e+03	3.9430414605e-01	-4.0627181985e-02	3.4096405976e-04	-4.0627181043e-02	-3.4096528597e-04	6.0569585395e-01	
8.5460000000e+03	3.9429902335e-01	-4.0629207175e-02	3.4002175574e-04	-4.0629207719e-02	-3.4002194793e-04	6.0570097665e-01	
8.5470000000e+03	3.9429390571e-01	-4.0629736185e-02	3.3965508763e-04	-4.0629737002e-02	-3.3965495309e-04	6.0570609429e-01	
8.5480000000e+03	3.9428879136e-01	-4.0629487476e-02	3.3958764980e-04	-4.0629487928e-02	-3.3958756803e-04	6.0571120864e-01	
8.5490000000e+03	3.9428367916e-01	-4.0629240059e-02	3.3951980400e-04	-4.0629240118e-02	-3.3951976138e-04	6.0571632084e-01	
8.5500000000e+03	3.9427856923e-01	-4.0629215036e-02	3.3936651433e-04	-4.0629214902e-02	-3.3936637465e-04	6.0572143077e-01	
8.5510000000e+03	3.9427346192e-01	-4.0628768628e-02	3.3937535765e-04	-4.0628768098e-02	-3.3937531163e-04	6.0572653808e-01	
8.5520000000e+03	3.9426835701e-01	-4.0628446047e-02	3.3933660906e-04	-4.0628445409e-02	-3.3933657139e-04	6.0573164299e-01	
8.5530000000e+03	3.9426325474e-01	-4.0627693876e-02	3.3946308866e-04	-4.0627693068e-02	-3.3946325566e-04	6.0573674526e-01	
8.5540000000e+03	3.9425815281e-01	-4.0628390310e-02	3.3903267291e-04	-4.0628389720e-02	-3.3903240268e-04	6.0574184719e-01	
8.5550000000e+03	3.9425305672e-01	-4.0626806642e-02	3.3947896060e-04	-4.0626806158e-02	-3.3947911695e-04	6.0574694328e-01	
8.5560000000e+03	3.9424796344e-01	-4.0624643396e-02	3.4014818129e-04	-4.0624643009e-02	-3.4014892565e-04	6.0575203656e-01	
8.5570000000e+03	3.9424286721e-01	-4.0626090642e-02	3.3942935903e-04	-4.0626090231e-02	-3.3942943380e-04	6.0575713279e-01	
8.5580000000e+03	3.9423777360e-01	-4.0627313801e-02	3.3879657430e-04	-4.0627313278e-02	-3.3879627319e-04	6.0576222640e-01	
8.5590000000e+03	3.9423268384e-01	-4.0627522702e-02	3.3855389287e-04	-4.0627522022e-02	-3.3855350809e-04	6.0576731616e-01	
8.5600000000e+03	3.9422760134e-01	-4.0624553900e-02	3.3953463413e-04	-4.0624552748e-02	-3.3953377660e-04	6.0577239866e-01	
8.5610000000e+03	3.9422251945e-01	-4.0622493204e-02	3.4016591518e-04	-4.0622491603e-02	-3.4016462906e-04	6.0577748055e-01	
8.5620000000e+03	3.9421743423e-01	-4.0624194796e-02	3.3934862627e-04	-4.0624193173e-02	-3.3934759550e-04	6.0578256577e-01	
8.5630000000e+03	3.9421234962e-01	-4.0626964892e-02	3.3811981276e-04	-4.0626963475e-02	-3.3811940286e-04	6.0578765038e-01	
8.5640000000e+03	3.9420726929e-01	-4.0628480176e-02	3.3737443284e-04	-4.0628478779e-02	-3.3737424501e-04	6.0579273071e-01	
8.5650000000e+03	3.9420219406e-01	-4.0628237409e-02	3.3730617896e-04	-4.0628235906e-02	-3.3730571819e-04	6.0579780594e-01	
8.5660000000e+03	3.9419712410e-01	-4.0625874062e-02	3.3805429486e-04	-4.0625872576e-02	-3.3805318933e-04	6.0580287590e-01	
8.5670000000e+03	3.9419205147e-01	-4.0626847556e-02	3.3751793984e-04	-4.0626846008e-02	-3.3751677197e-04	6.0580794853e-01	
8.5680000000e+03	3.9418698236e-01	-4.0627064457e-02	3.3727283485e-04	-4.0627062885e-02	-3.3727154299e-04	6.0581301764e-01	
8.5690000000e+03	3.9418191680e-01	-4.0626359471e-02	3.3738249656e-04	-4.0626358040e-02	-3.3738104567e-04	6.0581808320e-01	
8.5700000000e+03	3.9417685065e-01	-4.0627634211e-02	3.3673034984e-04	-4.0627632425e-02	-3.3672904891e-04	6.0582314935e-01	
8.5710000000e+03	3.9417178891e-01	-4.0627516945e-02	3.3661384609e-04	-4.0627515167e-02	-3.3661260313e-04	6.0582821109e-01	
8.5720000000e+03	3.9416672864e-01	-4.0627757805e-02	3.3635960617e-04	-4.0627755959e-02	-3.3635845518e-04	6.0583327136e-01	
8.5730000000e+03	3.9416166930e-01	-4.0628968056e-02	3.3573247136e-04	-4.0628965938e-02	-3.3573147110e-04	6.0583833070e-01	
8.5740000000e+03	3.9415661487e-01	-4.0628571146e-02	3.3572370749e-04	-4.0628569259e-02	-3.3572276609e-04	6.0584338513e-01	
8.5750000000e+03	3.9415156182e-01	-4.0628597521e-02	3.3555209796e-04	-4.0628595803e-02	-3.3555128530e-04	6.0584843818e-01	
8.5760000000e+03	3.9414651408e-01	-4.0626867554e-02	3.3605643028e-04	-4.0626866114e-02	-3.3605560753e-04	6.0585348592e-01	
8.5770000000e+03	3.9414146578e-01	-4.0626713731e-02	3.3595427036e-04	-4.0626712401e-02	-3.3595361912e-04	6.0585853422e-01	
8.5780000000e+03	3.9413641941e-01	-4.0626911987e-02	3.3571671718e-04	-4.0626910699e-02	-3.3571626585e-04	6.0586358059e-01	
8.5790000000e+03	3.9413137956e-01	-4.0624406173e-02	3.3652043161e-04	-4.0624404811e-02	-3.3651944506e-04	6.0586862044e-01	
8.5800000000e+03	3.9412633606e-01	-4.0625582694e-02	3.3590630141e-04	-4.0625581498e-02	-3.3590577906e-04	6.0587366394e-01	
8.5810000000e+03	3.9412129336e-01	-4.0627827244e-02	3.3488105889e-04	-4.0627826268e-02	-3.3488122785e-04	6.0587870664e-01	
8.5820000000e+03	3.9411625602e-01	-4.0628170111e-02	3.3458825171e-04	-4.0628169230e-02	-3.3458849990e-04	6.0588374398e-01	
8.5830000000e+03	3.9411122159e-01	-4.0627912250e-02	3.3452686207e-04	-4.0627911432e-02	-3.3452699358e-04	6.0588877841e-01	
8.5840000000e+03	3.9410618804e-01	-4.0628725212e-02	3.3405333302e-04	-4.0628724511e-02	-3.3405354680e-04	6.0589381196e-01	
8.5850000000e+03	3.9410116004e-01	-4.0627505023e-02	3.3436267550e-04	-4.0627504365e-02	-3.3436250946e-04	6.0589883996e-01	
8.5860000000e+03	3.9409613376e-01	-4.0626190101e-02	3.3470861722e-04	-4.0626189499e-02	-3.3470797888e-04	6.0590386624e-01	
8.5870000000e+03	3.9409110670e-01	-4.0627169152e-02	3.3417176208e-04	-4.0627168750e-02	-3.3417085676e-04	6.0590889330e-01	
8.5880000000e+03	3.9408608431e-01	-4.0626587694e-02	3.3423578077e-04	-4.0626587347e-02	-3.3423429026e-04	6.0591391569e-01	
8.5890000000e+03	3.9408106295e-01	-4.0626629977e-02	3.3405968238e-04	-4.0626629752e-02	-3.3405777280e-04	6.0591893705e-01	
8.5900000000e+03	3.9407604165e-01	-4.0628205764e-02	3.3329305147e-04	-4.0628205842e-02	-3.3329123221e-04	6.0592395835e-01	
8.5910000000e+03	3.9407102529e-01	-4.0628083851e-02	3.3318005034e-04	-4.0628083932e-02	-3.3317806786e-04	6.0592897471e-01	
8.5920000000e+03	3.9406601115e-01	-4.0627936293e-02	3.3307689603e-04	-4.0627936327e-02	-3.3307484693e-04	6.0593398885e-01	
8.5930000000e+03	3.9406100111e-01	-4.0626687499e-02	3.3339833320e-04	-4.0626687126e-02	-3.3339554398e-04	6.0593899889e-01	
8.5940000000e+03	3.9405599041e-01	-4.0627156171e-02	3.3305758037e-04	-4.0627155895e-02	-3.3305528822e-04	6.0594400959e-01	
8.5950000000e+03	3.9405098260e-01	-4.0627296448e-02	3.3284344156e-04	-4.0627296185e-02	-3.3284149188e-04	6.0594901740e-01	
8.5960000000e+03	3.9404598233e-01	-4.0624135153e-02	3.3390247158e-04	-4.0624133855e-02	-3.3389858465e-04	6.0595401767e-01	
8.5970000000e+03	3.9404097888e-01	-4.0624305232e-02	3.3367690134e-04	-4.0624304022e-02	-3.3367344498e-04	6.0595902112e-01	
8.5980000000e+03	3.9403597564e-01	-4.0625844481e-02	3.3292345777e-04	-4.0625843779e-02	-3.3292135966e-04	6.0596402436e-01	
8.5990000000e+03	3.9403097602e-01	-4.0626615704e-02	3.3246631853e-04	-4.0626615215e-02	-3.3246498715e-04	6.0596902398e-01	
8.6000000000e+03	3.9402598115e-01	-4.0625730819e-02	3.3264791921e-04	-4.0625730065e-02	-3.3264612806e-04	6.0597401885e-01	
8.6010000000e+03	3.9402099466e-01	-4.0620735281e-02	3.3441475787e-04	-4.0620733239e-02	-3.3440945010e-04	6.0597900534e-01	
8.6020000000e+03	3.9401600587e-01	-4.0618755467e-02	3.3501841652e-04	-4.0618753017e-02	-3.3501203114e-04	6.0598399413e-01	
8.6030000000e+03	3.9401101726e-01	-4.0618126765e-02	3.3510064319e-04	-4.0618124591e-02	-3.3509452999e-04	6.0598898274e-01	
8.6040000000e+03	3.9400601659e-01	-4.0626969593e-02	3.3153335860e-04	-4.0626968963e-02	-3.3153237823e-04	6.0599398341e-01	
8.6050000000e+03	3.9400102947e-01	-4.0628329848e-02	3.3085056309e-04	-4.0628329295e-02	-3.3084989180e-04	6.0599897053e-01	
8.6060000000e+03	3.9399604691e-01	-4.0628145357e-02	3.3076298097e-04	-4.0628144658e-02	-3.3076189466e-04	6.0600395309e-01	
8.6070000000e+03	3.9399106661e-01	-4.0628020721e-02	3.3065190539e-04	-4.0628019884e-02	-3.3065089499e-04	6.0600893339e-01	
8.6080000000e+03	3.9398609029e-01	-4.0626792188e-02	3.3096541235e-04	-4.0626791324e-02	-3.3096460288e-04	6.0601390971e-01	
8.6090000000e+03	3.9398111396e-01	-4.0626888175e-02	3.3076812500e-04	-4.0626887163e-02	-3.3076877737e-04	6.0601888604e-01	
8.6100000000e+03	3.9397614230e-01	-4.0625556314e-02	3.3112049603e-04	-4.0625555099e-02	-3.3112242116e-04	6.0602385770e-01	
8.6110000000e+03	3.9397116800e-01	-4.0627314798e-02	3.3028215150e-04	-4.0627313652e-02	-3.3028699809e-04	6.0602883200e-01	
8.6120000000e+03	3.9396619835e-01	-4.0627670514e-02	3.2998480065e-04	-4.0627669469e-02	-3.2999141908e-04	6.0603380165e-01	
8.6130000000e+03	3.9396123144e-01	-4.0627519401e-02	3.2988335139e-04	-4.0627518423e-02	-3.2989096575e-04	6.0603876856e-01	
8.6140000000e+03	3.9395626648e-01	-4.0627733158e-02	3.2964219368e-04	-4.0627732401e-02	-3.2965019244e-04	6.0604373352e-01	
8.6150000000e+03	3.9395130385e-01	-4.0627710519e-02	3.2949270824e-04	-4.0627709897e-02	-3.2950049175e-04	6.0604869615e-01	
8.6160000000e+03	3.9394634415e-01	-4.0627420701e-02	3.2944670282e-04	-4.0627419959e-02	-3.2945380227e-04	6.0605365585e-01	
8.6170000000e+03	3.9394138645e-01	-4.0627074858e-02	3.2942260467e-04	-4.0627073926e-02	-3.2942876214e-04	6.0605861355e-01	
8.6180000000e+03	3.9393643234e-01	-4.0626022431e-02	3.2967081796e-04	-4.0626021074e-02	-3.2967584790e-04	6.0606356766e-01	
8.6190000000e+03	3.9393148006e-01	-4.0625007316e-02	3.2990472019e-04	-4.0625005632e-02	-3.2990858814e-04	6.0606851994e-01	
8.6200000000e+03	3.9392652734e-01	-4.0625882122e-02	3.2941088850e-04	-4.0625881112e-02	-3.2941366955e-04	6.0607347266e-01	
8.6210000000e+03	3.9392157899e-01	-4.0625376922e-02	3.2944832306e-04	-4.0625376226e-02	-3.2945004140e-04	6.0607842101e-01	
8.6220000000e+03	3.9391663061e-01	-4.0626192917e-02	3.2897693452e-04	-4.0626192326e-02	-3.2897809170e-04	6.0608336939e-01	
8.6230000000e+03	3.9391168387e-01	-4.0627436996e-02	3.2834059060e-04	-4.0627436401e-02	-3.2834151416e-04	6.0608831613e-01	
8.6240000000e+03	3.9390674185e-01	-4.0627124329e-02	3.2830358267e-04	-4.0627123900e-02	-3.2830404416e-04	6.0609325815e-01	
8.6250000000e+03	3.9390180158e-01	-4.0627098263e-02	3.2815610937e-04	-4.0627098078e-02	-3.2815630932e-04	6.0609819842e-01	
8.6260000000e+03	3.9389686845e-01	-4.0624025535e-02	3.2918216506e-04	-4.0624025419e-02	-3.2918113340e-04	6.0610313155e-01	
8.6270000000e+03	3.9389193203e-01	-4.0624286095e-02	3.2892408380e-04	-4.0624286427e-02	-3.2892315156e-04	6.0610806797e-01	
8.6280000000e+03	3.9388699655e-01	-4.0625442736e-02	3.2832060004e-04	-4.0625443854e-02	-3.2832030612e-04	6.0611300345e-01	
8.6290000000e+03	3.9388206501e-01	-4.0625562549e-02	3.2811655373e-04	-4.0625564344e-02	-3.2811657064e-04	6.0611793499e-01	
8.6300000000e+03	3.9387713865e-01	-4.0623696959e-02	3.2867750066e-04	-4.0623699255e-02	-3.2867693257e-04	6.0612286135e-01	
8.6310000000e+03	3.9387220660e-01	-4.0627122780e-02	3.2720028957e-04	-4.0627125311e-02	-3.2720143237e-04	6.0612779340e-01	
8.6320000000e+03	3.9386728134e-01	-4.0627515533e-02	3.2689174392e-04	-4.0627518080e-02	-3.2689317235e-04	6.0613271866e-01	
8.6330000000e+03	3.9386236074e-01	-4.0626436746e-02	3.2715008349e-04	-4.0626439524e-02	-3.2715112364e-04	6.0613763926e-01	
8.6340000000e+03	3.9385744113e-01	-4.0625818151e-02	3.2723127726e-04	-4.0625821036e-02	-3.2723211387e-04	6.0614255887e-01	
8.6350000000e+03	3.9385252333e-01	-4.0625686774e-02	3.2712489911e-04	-4.0625689604e-02	-3.2712577211e-04	6.0614747667e-01	
8.6360000000e+03	3.9384760714e-01	-4.0625839625e-02	3.2690919073e-04	-4.0625842292e-02	-3.2691018434e-04	6.0615239286e-01	
8.6370000000e+03	3.9384269301e-01	-4.0626170193e-02	3.2662513054e-04	-4.0626172645e-02	-3.2662630654e-04	6.0615730699e-01	
8.6380000000e+03	3.9383778616e-01	-4.0623286453e-02	3.2757852969e-04	-4.0623289550e-02	-3.2757888736e-04	6.0616221384e-01	
8.6390000000e+03	3.9383287953e-01	-4.0621458542e-02	3.2812554490e-04	-4.0621462179e-02	-3.2812533556e-04	6.0616712047e-01	
8.6400000000e+03	3.9382797048e-01	-4.0622779144e-02	3.2746069622e-04	-4.0622782430e-02	-3.2746076787e-04	6.0617202952e-01	
8.6410000000e+03	3.9382306272e-01	-4.0624681663e-02	3.2657204294e-04	-4.0624683958e-02	-3.2657256628e-04	6.0617693728e-01	
8.6420000000e+03	3.9381815817e-01	-4.0625901636e-02	3.2594620741e-04	-4.0625903045e-02	-3.2594700000e-04	6.0618184183e-01	
8.6430000000e+03	3.9381325794e-01	-4.0625793843e-02	3.2583149523e-04	-4.0625795019e-02	-3.2583216688e-04	6.0618674206e-01	
8.6440000000e+03	3.9380836628e-01	-4.0621649454e-02	3.2727093571e-04	-4.0621651106e-02	-3.2727037431e-04	6.0619163372e-01	
8.6450000000e+03	3.9380347074e-01	-4.0621296332e-02	3.2725071495e-04	-4.0621297305e-02	-3.2725027330e-04	6.0619652926e-01	
8.6460000000e+03	3.9379857425e-01	-4.0623021867e-02	3.2643002048e-04	-4.0623022482e-02	-3.2643033304e-04	6.0620142575e-01	
8.6470000000e+03	3.9379367972e-01	-4.0625040459e-02	3.2549629404e-04	-4.0625041879e-02	-3.2549729740e-04	6.0620632028e-01	
8.6480000000e+03	3.9378878915e-01	-4.0625902169e-02	3.2500805889e-04	-4.0625904459e-02	-3.2500943081e-04	6.0621121085e-01	
8.6490000000e+03	3.9378390376e-01	-4.0624826106e-02	3.2526619191e-04	-4.0624828075e-02	-3.2526762431e-04	6.0621609624e-01	
8.6500000000e+03	3.9377902189e-01	-4.0622672602e-02	3.2593939168e-04	-4.0622673401e-02	-3.2594072060e-04	6.0622097811e-01	
8.6510000000e+03	3.9377413683e-01	-4.0624222734e-02	3.2518640649e-04	-4.0624224941e-02	-3.2518797894e-04	6.0622586317e-01	
8.6520000000e+03	3.9376925489e-01	-4.0625165260e-02	3.2466758678e-04	-4.0625168292e-02	-3.2466931418e-04	6.0623074511e-01	
8.6530000000e+03	3.9376437729e-01	-4.0624724943e-02	3.2468154257e-04	-4.0624727551e-02	-3.2468322433e-04	6.0623562271e-01	
8.6540000000e+03	3.9375949985e-01	-4.0625460281e-02	3.2424271762e-04	-4.0625463389e-02	-3.2424450273e-04	6.0624050015e-01	
8.6550000000e+03	3.9375462396e-01	-4.0626670667e-02	3.2362097894e-04	-4.0626674698e-02	-3.2362289047e-04	6.0624537604e-01	
8.6560000000e+03	3.9374975279e-01	-4.0626322988e-02	3.2359963488e-04	-4.0626326415e-02	-3.2360138163e-04	6.0625024721e-01	
8.6570000000e+03	3.9374488288e-01	-4.0626557793e-02	3.2335403562e-04	-4.0626561123e-02	-3.2335562958e-04	6.0625511712e-01	
8.6580000000e+03	3.9374001711e-01	-4.0625524287e-02	3.2359733429e-04	-4.0625525862e-02	-3.2359860740e-04	6.0625998289e-01	
8.6590000000e+03	3.9373515138e-01	-4.0625843996e-02	3.2331919333e-04	-4.0625845472e-02	-3.2332035839e-04	6.0626484862e-01	
8.6600000000e+03	3.9373029007e-01	-4.0624757185e-02	3.2358323770e-04	-4.0624756731e-02	-3.2358406950e-04	6.0626970993e-01	
8.6610000000e+03	3.9372542670e-01	-4.0626529068e-02	3.2274516033e-04	-4.0626530532e-02	-3.2274651296e-04	6.0627457330e-01	
8.6620000000e+03	3.9372056836e-01	-4.0626478958e-02	3.2260951536e-04	-4.0626479973e-02	-3.2261093901e-04	6.0627943164e-01	
8.6630000000e+03	3.9371571236e-01	-4.0626131630e-02	3.2258851531e-04	-4.0626131859e-02	-3.2258989167e-04	6.0628428764e-01	
8.6640000000e+03	3.9371086005e-01	-4.0624986329e-02	3.2287516675e-04	-4.0624985107e-02	-3.2287615672e-04	6.0628913995e-01	
8.6650000000e+03	3.9370601105e-01	-4.0622817004e-02	3.2355663148e-04	-4.0622813326e-02	-3.2355681601e-04	6.0629398895e-01	
8.6660000000e+03	3.9370115944e-01	-4.0624013387e-02	3.2294090873e-04	-4.0624010692e-02	-3.2294132602e-04	6.0629884056e-01	
8.6670000000e+03	3.9369631119e-01	-4.0624434551e-02	3.2262413739e-04	-4.0624431995e-02	-3.2262444655e-04	6.0630368881e-01	
8.6680000000e+03	3.9369146856e-01	-4.0622626061e-02	3.2316697455e-04	-4.0622622219e-02	-3.2316596021e-04	6.0630853144e-01	
8.6690000000e+03	3.9368662839e-01	-4.0620466228e-02	3.2384522241e-04	-4.0620461041e-02	-3.2384271850e-04	6.0631337161e-01	
8.6700000000e+03	3.9368178282e-01	-4.0623391190e-02	3.2256301570e-04	-4.0623387731e-02	-3.2256217153e-04	6.0631821718e-01	
8.6710000000e+03	3.9367694059e-01	-4.0625522614e-02	3.2158699334e-04	-4.0625520232e-02	-3.2158725956e-04	6.0632305941e-01	
8.6720000000e+03	3.9367210314e-01	-4.0625948057e-02	3.2126883424e-04	-4.0625945987e-02	-3.2126905003e-04	6.0632789686e-01	
8.6730000000e+03	3.9366727163e-01	-4.0624071711e-02	3.2183764617e-04	-4.0624069323e-02	-3.2183672864e-04	6.0633272837e-01	
8.6740000000e+03	3.9366243875e-01	-4.0624276348e-02	3.2160498542e-04	-4.0624274382e-02	-3.2160359746e-04	6.0633756125e-01	
8.6750000000e+03	3.9365760813e-01	-4.0624511396e-02	3.2136083439e-04	-4.0624509944e-02	-3.2135880946e-04	6.0634239187e-01	
8.6760000000e+03	3.9365278348e-01	-4.0622338897e-02	3.2204400399e-04	-4.0622337434e-02	-3.2204060936e-04	6.0634721652e-01	
8.6770000000e+03	3.9364795368e-01	-4.0624812033e-02	3.2093820237e-04	-4.0624811614e-02	-3.2093458399e-04	6.0635204632e-01	
8.6780000000e+03	3.9364312839e-01	-4.0625940979e-02	3.2035020095e-04	-4.0625941165e-02	-3.2034596993e-04	6.0635687161e-01	
8.6790000000e+03	3.9363830815e-01	-4.0625197416e-02	3.2048270802e-04	-4.0625197965e-02	-3.2047804240e-04	6.0636169185e-01	
8.6800000000e+03	3.9363349101e-01	-4.0623545032e-02	3.2096464460e-04	-4.0623545939e-02	-3.2095989784e-04	6.0636650899e-01	
8.6810000000e+03	3.9362867275e-01	-4.0624278360e-02	3.2052887030e-04	-4.0624279477e-02	-3.2052390554e-04	6.0637132725e-01	
8.6820000000e+03	3.9362385915e-01	-4.0623379285e-02	3.2072045432e-04	-4.0623380902e-02	-3.2071602827e-04	6.0637614085e-01	
8.6830000000e+03	3.9361904857e-01	-4.0621766360e-02	3.2118623306e-04	-4.0621768645e-02	-3.2118284207e-04	6.0638095143e-01	
8.6840000000e+03	3.9361423346e-01	-4.0624685255e-02	3.1991142046e-04	-4.0624686329e-02	-3.1990662269e-04	6.0638576654e-01	
8.6850000000e+03	3.9360942342e-01	-4.0625661821e-02	3.1938258259e-04	-4.0625662515e-02	-3.1937755183e-04	6.0639057658e-01	
8.6860000000e+03	3.9360461829e-01	-4.0624938006e-02	3.1950667681e-04	-4.0624938788e-02	-3.1950267170e-04	6.0639538171e-01	
8.6870000000e+03	3.9359981370e-01	-4.0625092446e-02	3.1929358125e-04	-4.0625093086e-02	-3.1928998621e-04	6.0640018630e-01	
8.6880000000e+03	3.9359501202e-01	-4.0624879888e-02	3.1922150935e-04	-4.0624880351e-02	-3.1921860775e-04	6.0640498798e-01	
8.6890000000e+03	3.9359021216e-01	-4.0624835788e-02	3.1908489158e-04	-4.0624836067e-02	-3.1908247303e-04	6.0640978784e-01	
8.6900000000e+03	3.9358541832e-01	-4.0622411225e-02	3.1986266543e-04	-4.0622411221e-02	-3.1986248145e-04	6.0641458168e-01	
8.6910000000e+03	3.9358062217e-01	-4.0622706541e-02	3.1959607970e-04	-4.0622706432e-02	-3.1959583721e-04	6.0641937783e-01	
8.6920000000e+03	3.9357582650e-01	-4.0624151594e-02	3.1888794890e-04	-4.0624151611e-02	-3.1888672319e-04	6.0642417350e-01	
8.6930000000e+03	3.9357103482e-01	-4.0624463000e-02	3.1861542958e-04	-4.0624463098e-02	-3.1861393100e-04	6.0642896518e-01	
8.6940000000e+03	3.9356624805e-01	-4.0622955693e-02	3.1904262482e-04	-4.0622955531e-02	-3.1904123386e-04	6.0643375195e-01	
8.6950000000e+03	3.9356145738e-01	-4.0625516920e-02	3.1790420736e-04	-4.0625517167e-02	-3.1790259937e-04	6.0643854262e-01	
8.6960000000e+03	3.9355667240e-01	-4.0625767223e-02	3.1765482399e-04	-4.0625767364e-02	-3.1765355599e-04	6.0644332760e-01	
8.6970000000e+03	3.9355189021e-01	-4.0625522396e-02	3.1759613416e-04	-4.0625522272e-02	-3.1759518647e-04	6.0644810979e-01	
8.6980000000e+03	3.9354711003e-01	-4.0625348821e-02	3.1751008464e-04	-4.0625348413e-02	-3.1750947673e-04	6.0645288997e-01	
8.6990000000e+03	3.9354233335e-01	-4.0624402054e-02	3.1772259062e-04	-4.0624401165e-02	-3.1772150163e-04	6.0645766665e-01	
8.7000000000e+03	3.9353755798e-01	-4.0623816862e-02	3.1779569332e-04	-4.0623815594e-02	-3.1779440028e-04	6.0646244202e-01	
8.7010000000e+03	3.9353278354e-01	-4.0624177028e-02	3.1750421934e-04	-4.0624175618e-02	-3.1750346361e-04	6.0646721646e-01	
8.7020000000e+03	3.9352801598e-01	-4.0621507077e-02	3.1838389716e-04	-4.0621504275e-02	-3.1837937059e-04	6.0647198402e-01	
8.7030000000e+03	3.9352325087e-01	-4.0618435465e-02	3.1941943921e-04	-4.0618430923e-02	-3.1941011560e-04	6.0647674913e-01	
8.7040000000e+03	3.9351848269e-01	-4.0618889672e-02	3.1909279163e-04	-4.0618884787e-02	-3.1908335066e-04	6.0648151731e-01	
8.7050000000e+03	3.9351371367e-01	-4.0621289955e-02	3.1801272099e-04	-4.0621286173e-02	-3.1800694942e-04	6.0648628633e-01	
8.7060000000e+03	3.9350894617e-01	-4.0624062863e-02	3.1678779208e-04	-4.0624060816e-02	-3.1678685469e-04	6.0649105383e-01	
8.7070000000e+03	3.9350418362e-01	-4.0625053757e-02	3.1625231529e-04	-4.0625052474e-02	-3.1625315152e-04	6.0649581638e-01	
8.7080000000e+03	3.9349942520e-01	-4.0624741553e-02	3.1622098942e-04	-4.0624740253e-02	-3.1622145589e-04	6.0650057480e-01	
8.7090000000e+03	3.9349466902e-01	-4.0624379621e-02	3.1620864865e-04	-4.0624378356e-02	-3.1620894276e-04	6.0650533098e-01	
8.7100000000e+03	3.9348991512e-01	-4.0623914332e-02	3.1623588074e-04	-4.0623913138e-02	-3.1623626445e-04	6.0651008488e-01	
8.7110000000e+03	3.9348516385e-01	-4.0623174424e-02	3.1636869665e-04	-4.0623173359e-02	-3.1636936384e-04	6.0651483615e-01	
8.7120000000e+03	3.9348042117e-01	-4.0618174564e-02	3.1814510784e-04	-4.0618172560e-02	-3.1814300053e-04	6.0651957883e-01	
8.7130000000e+03	3.9347567640e-01	-4.0615923939e-02	3.1885964738e-04	-4.0615923192e-02	-3.1885755844e-04	6.0652432360e-01	
8.7140000000e+03	3.9347093234e-01	-4.0614617250e-02	3.1920980464e-04	-4.0614618800e-02	-3.1920850147e-04	6.0652906766e-01	
8.7150000000e+03	3.9346617438e-01	-4.0623885343e-02	3.1548473495e-04	-4.0623885297e-02	-3.1548932010e-04	6.0653382562e-01	
8.7160000000e+03	3.9346143012e-01	-4.0625522320e-02	3.1470243038e-04	-4.0625521635e-02	-3.1470794117e-04	6.0653856988e-01	
